日期,26日平均气温
2016-11-22,6.2825
2016-11-23,5.7475
2016-11-24,4.86375
2016-11-25,3.35
2016-11-26,2.555
2016-11-27,3.06
2016-11-28,4.43875
2016-11-29,5.16
2016-11-30,4.9875
2016-12-01,4.58
2016-12-02,4.4
2016-12-03,4.0225
2016-12-04,3.64875
2016-12-05,3.19
2016-12-06,1.95875
2016-12-07,0.52625
2016-12-08,-0.7225
2016-12-09,-1.87375
2016-12-10,-2.89125
2016-12-11,-3.24125
2016-12-12,-4.36375
2016-12-13,-5.8425
2016-12-14,-7.05
2016-12-15,-8.01875
2016-12-16,-8.07875
2016-12-17,-8.31125
2016-12-18,-9.94375
2016-12-19,-11.43375
2016-12-20,-10.975
2016-12-21,-9.9
2016-12-22,-8.7525
2016-12-23,-7.09
2016-12-24,-6.1725
2016-12-25,-4.75875
2016-12-26,-1.74375
2016-12-27,-0.24
2016-12-28,0.30875
2016-12-29,0.68375
2016-12-30,0.6825
2016-12-31,0.7475
2017-01-01,0.49875
2017-01-02,0.2825
2017-01-03,-0.46
2017-01-04,-1.6825
2017-01-05,-3.35125
2017-01-06,-5.375
2017-01-07,-6.71125
2017-01-08,-8.17875
2017-01-09,-8.49
2017-01-10,-8.37875
2017-01-11,-8.54875
2017-01-12,-8.1
2017-01-13,-7.69875
2017-01-14,-6.46
2017-01-15,-5.48625
2017-01-16,-4.22
2017-01-17,-3.46125
2017-01-18,-3.50625
2017-01-19,-2.92875
2017-01-20,-1.54625
2017-01-21,0.27
2017-01-22,1.11875
2017-01-23,1.6825
2017-01-24,1.76375
2017-01-25,1.6925
2017-01-26,1.28875
2017-01-27,0.55625
2017-01-28,-0.06625
2017-01-29,-0.82375
2017-01-30,-1.1625
2017-01-31,-0.8475
2017-02-01,-0.84375
2017-02-02,-1.73
2017-02-03,-2.22625
2017-02-04,-2.15625
2017-02-05,-2.0225
2017-02-06,-1.75875
2017-02-07,-1.1575
2017-02-08,-2.345
2017-02-09,-3.415
2017-02-10,-2.46375
2017-02-11,-0.9725
2017-02-12,0.0187499999999997
2017-02-13,0.355
2017-02-14,0.6375
2017-02-15,0.2575
2017-02-16,1.49
2017-02-17,3.73125
2017-02-18,4.785
2017-02-19,5.31125
2017-02-20,6.495
2017-02-21,7.74125
2017-02-22,8.92875
2017-02-23,9.76625
2017-02-24,9.5075
2017-02-25,7.78875
2017-02-26,6.5325
2017-02-27,5.41625
2017-02-28,4.80375
2017-03-01,3.89125
2017-03-02,2.175
2017-03-03,0.92375
2017-03-04,1.19375
2017-03-05,3.11625
2017-03-06,5.03875
2017-03-07,6.08625
2017-03-08,5.76
2017-03-09,5.63
2017-03-10,5.39375
2017-03-11,5.1825
2017-03-12,4.255
2017-03-13,2.6675
2017-03-14,0.10125
2017-03-15,-1.81375
2017-03-16,-2.61375
2017-03-17,-2.0075
2017-03-18,-1.0525
2017-03-19,0.34
2017-03-20,2.28375
2017-03-21,3.435
2017-03-22,4.45875
2017-03-23,5.97
2017-03-24,7.62375
2017-03-25,7.495
2017-03-26,7.72875
2017-03-27,7.81125
2017-03-28,7.4325
2017-03-29,7.4875
2017-03-30,7.985
2017-03-31,7.98125
2017-04-01,7.265
2017-04-02,7.55625
2017-04-03,8.02375
2017-04-04,8.33625
2017-04-05,8.2275
2017-04-06,8.19
2017-04-07,8.29
2017-04-08,9.18125
2017-04-09,10.5675
2017-04-10,11.325
2017-04-11,11.01125
2017-04-12,11.1475
2017-04-13,12.0225
2017-04-14,13.13375
2017-04-15,14.65625
2017-04-16,15.0975
2017-04-17,14.55375
2017-04-18,14.60375
2017-04-19,15.62
2017-04-20,16.00125
2017-04-21,15.385
2017-04-22,14.7875
2017-04-23,13.9425
2017-04-24,13.70375
2017-04-25,13.87
2017-04-26,13.3025
2017-04-27,12.085
2017-04-28,11.1975
2017-04-29,10.81875
2017-04-30,10.18125
2017-05-01,9.49375
2017-05-02,8.755
2017-05-03,8.10375
2017-05-04,8.07
2017-05-05,8.9725
2017-05-06,9.96625
2017-05-07,10.8675
2017-05-08,12.22
2017-05-09,13.7225
2017-05-10,14.85125
2017-05-11,15.54125
2017-05-12,16.0975
2017-05-13,16.59375
2017-05-14,17.195
2017-05-15,18.15375
2017-05-16,19.005
2017-05-17,19.32625
2017-05-18,19.30625
2017-05-19,18.8
2017-05-20,18.24875
2017-05-21,17.48875
2017-05-22,16.7025
2017-05-23,15.6375
2017-05-24,14.2075
2017-05-25,13.345
2017-05-26,13.4
2017-05-27,14.1525
2017-05-28,15.0375
2017-05-29,15.745
2017-05-30,16.05
2017-05-31,16.32875
2017-06-01,17.035
2017-06-02,17.87375
2017-06-03,18.585
2017-06-04,19.39
2017-06-05,19.96875
2017-06-06,20.4225
2017-06-07,20.9525
2017-06-08,21.66875
2017-06-09,22.36375
2017-06-10,22.90375
2017-06-11,23.42375
2017-06-12,23.85625
2017-06-13,24.45625
2017-06-14,25.0975
2017-06-15,25.655
2017-06-16,26.08875
2017-06-17,26.1175
2017-06-18,25.4975
2017-06-19,24.56375
2017-06-20,23.7925
2017-06-21,23.20125
2017-06-22,23.25125
2017-06-23,22.8675
2017-06-24,22.0575
2017-06-25,21.14625
2017-06-26,20.65875
2017-06-27,20.33
2017-06-28,20.4775
2017-06-29,20.53375
2017-06-30,19.99375
2017-07-01,19.90625
2017-07-02,20.45625
2017-07-03,21.39875
2017-07-04,22.3525
2017-07-05,23.23625
2017-07-06,23.6475
2017-07-07,23.9225
2017-07-08,24.09625
2017-07-09,24.6025
2017-07-10,25.195
2017-07-11,25.47375
2017-07-12,26.04125
2017-07-13,25.99125
2017-07-14,25.47375
2017-07-15,25.24375
2017-07-16,25.55375
2017-07-17,25.56875
2017-07-18,25.4225
2017-07-19,25.5425
2017-07-20,25.5675
2017-07-21,26.07125
2017-07-22,26.8725
2017-07-23,27.1975
2017-07-24,26.76625
2017-07-25,26.68625
2017-07-26,26.6625
2017-07-27,26.275
2017-07-28,25.5325
2017-07-29,24.73625
2017-07-30,23.9025
2017-07-31,23.39125
2017-08-01,23.4775
2017-08-02,23.3875
2017-08-03,22.8975
2017-08-04,22.0825
2017-08-05,21.61625
2017-08-06,21.34125
2017-08-07,21.17375
2017-08-08,20.945
2017-08-09,20.71875
2017-08-10,20.56
2017-08-11,20.41375
2017-08-12,20.7375
2017-08-13,20.88125
2017-08-14,21.13875
2017-08-15,21.40375
2017-08-16,21.8
2017-08-17,21.965
2017-08-18,21.8525
2017-08-19,21.955
2017-08-20,22.5125
2017-08-21,23.0775
2017-08-22,23.15125
2017-08-23,22.71875
2017-08-24,22.30375
2017-08-25,22.025
2017-08-26,21.95
2017-08-27,21.9175
2017-08-28,21.26875
2017-08-29,20.5375
2017-08-30,20.29375
2017-08-31,20.52375
2017-09-01,20.36
2017-09-02,20.2675
2017-09-03,20.36875
2017-09-04,20.69125
2017-09-05,20.4825
2017-09-06,19.92625
2017-09-07,19.34375
2017-09-08,19.145
2017-09-09,19.36375
2017-09-10,19.61375
2017-09-11,19.46375
2017-09-12,19.0725
2017-09-13,19.61125
2017-09-14,20.77125
2017-09-15,21.995
2017-09-16,22.7875
2017-09-17,22.64
2017-09-18,22.2225
2017-09-19,22.27
2017-09-20,22.66125
2017-09-21,22.785
2017-09-22,23.155
2017-09-23,23.2525
2017-09-24,23.24875
2017-09-25,23.69625
2017-09-26,23.86875
2017-09-27,23.24625
2017-09-28,22.1975
2017-09-29,21.415
2017-09-30,20
2017-10-01,18.82375
2017-10-02,18.2375
2017-10-03,18.1825
2017-10-04,17.85625
2017-10-05,17.86875
2017-10-06,18.17375
2017-10-07,18.29625
2017-10-08,18.48
2017-10-09,18.285
2017-10-10,16.9475
2017-10-11,15.38625
2017-10-12,14.93375
2017-10-13,14.7225
2017-10-14,14.425
2017-10-15,13.68625
2017-10-16,12.83375
2017-10-17,12.67125
2017-10-18,13.28
2017-10-19,13.85125
2017-10-20,14.30375
2017-10-21,14.875
2017-10-22,14.6225
2017-10-23,14.5775
2017-10-24,14.335
2017-10-25,13.7275
2017-10-26,13.2175
2017-10-27,11.84
2017-10-28,9.94875
2017-10-29,7.99375
2017-10-30,6.985
2017-10-31,5.62375
2017-11-01,4.8775
2017-11-02,4.58625
2017-11-03,3.75625
2017-11-04,4.16
2017-11-05,4.83625
2017-11-06,4.4675
2017-11-07,3.935
2017-11-08,3.99875
2017-11-09,3.82625
2017-11-10,2.39375
2017-11-11,2.01625
2017-11-12,1.64875
2017-11-13,1.01375
2017-11-14,1.7625
2017-11-15,2.605
2017-11-16,2.48125
2017-11-17,3.01375
2017-11-18,4.27
2017-11-19,4.1375
2017-11-20,4.345
2017-11-21,4.62375
2017-11-22,3.4025
2017-11-23,2.66
2017-11-24,3.815
2017-11-25,4.11875
2017-11-26,4.02875
2017-11-27,4.91125
2017-11-28,5.6575
2017-11-29,5.57625
2017-11-30,6.76125
2017-12-01,6.97625
2017-12-02,6.41625
2017-12-03,6.16875
2017-12-04,7.26
2017-12-05,6.4875
2017-12-06,5.03875
2017-12-07,3.86625
2017-12-08,2.6075
2017-12-09,1.8625
2017-12-10,1.16875
2017-12-11,0.62
2017-12-12,-1.4775
2017-12-13,-1.43625
2017-12-14,-1.63375
2017-12-15,-0.995
2017-12-16,-0.0625000000000001
2017-12-17,0.35625
2017-12-18,0.78
2017-12-19,1.2125
2017-12-20,1.6125
2017-12-21,1.56375
2017-12-22,1.56625
2017-12-23,0.965
2017-12-24,-0.30125
2017-12-25,-1.67625
2017-12-26,-3.8125
2017-12-27,-6.395
2017-12-28,-7.9175
2017-12-29,-9.33375
2017-12-30,-11.22125
2017-12-31,-13.23375
2018-01-01,-15.51
2018-01-02,-17.04875
2018-01-03,-16.735
2018-01-04,-16.95375
2018-01-05,-17.395
2018-01-06,-18.245
2018-01-07,-16.905
2018-01-08,-14.39875
2018-01-09,-11.315
2018-01-10,-8.24375
2018-01-11,-6.81375
2018-01-12,-6.255
2018-01-13,-6.0525
2018-01-14,-5.27875
2018-01-15,-5.87
2018-01-16,-7.63625
2018-01-17,-9.17875
2018-01-18,-10.1
2018-01-19,-9.9275
2018-01-20,-7.96625
2018-01-21,-5.78125
2018-01-22,-3.8375
2018-01-23,-2.69875
2018-01-24,-1.22375
2018-01-25,0.34125
2018-01-26,1.6775
2018-01-27,1.93875
2018-01-28,1.31
2018-01-29,0.00624999999999998
2018-01-30,-1.2425
2018-01-31,-0.7425
2018-02-01,-1.055
2018-02-02,-2.38875
2018-02-03,-3.28625
2018-02-04,-4.5575
2018-02-05,-5.845
2018-02-06,-6.86625
2018-02-07,-7.825
2018-02-08,-9.4475
2018-02-09,-9.67375
2018-02-10,-10.04125
2018-02-11,-11.54875
2018-02-12,-12.59625
2018-02-13,-12.01375
2018-02-14,-10.075
2018-02-15,-7.95625
2018-02-16,-7.2425
2018-02-17,-6.7
2018-02-18,-4.99875
2018-02-19,-2.89625
2018-02-20,-1.17875
2018-02-21,-1.12375
2018-02-22,-1.66375
2018-02-23,-2.19625
2018-02-24,-1.8975
2018-02-25,-1.555
2018-02-26,-1.5075
2018-02-27,-1.1875
2018-02-28,-0.29
2018-03-01,1.05875
2018-03-02,1.65
2018-03-03,2.28625
2018-03-04,3.43
2018-03-05,4.1625
2018-03-06,4.13875
2018-03-07,3.06625
2018-03-08,1.88
2018-03-09,1.23125
2018-03-10,1.14875
2018-03-11,0.76125
2018-03-12,0.10625
2018-03-13,-0.525
2018-03-14,-0.345
2018-03-15,0.54125
2018-03-16,1.31125
2018-03-17,1.84875
2018-03-18,2.2325
2018-03-19,2.645
2018-03-20,2.76875
2018-03-21,2.96
2018-03-22,3.2075
2018-03-23,3.18625
2018-03-24,3.155
2018-03-25,2.975
2018-03-26,2.88875
2018-03-27,2.84
2018-03-28,3.02625
2018-03-29,3.385
2018-03-30,3.35625
2018-03-31,3.5225
2018-04-01,2.905
2018-04-02,2.57
2018-04-03,2.36125
2018-04-04,1.2825
2018-04-05,0.945
2018-04-06,0.33625
2018-04-07,-0.62875
2018-04-08,-1.55875
2018-04-09,-1.17375
2018-04-10,-0.7
2018-04-11,0.32875
2018-04-12,2.51125
2018-04-13,4.0125
2018-04-14,4.77
2018-04-15,5.1775
2018-04-16,5.09
2018-04-17,5.09875
2018-04-18,5.06125
2018-04-19,4.18625
2018-04-20,3.05875
2018-04-21,2.44
2018-04-22,3.03625
2018-04-23,4.64375
2018-04-24,6.535
2018-04-25,7.91875
2018-04-26,9.06625
2018-04-27,10.3875
2018-04-28,11.06625
2018-04-29,11.34625
2018-04-30,12.17125
2018-05-01,13.26
2018-05-02,13.98875
2018-05-03,14.725
2018-05-04,15.56125
2018-05-05,16.25375
2018-05-06,17.375
2018-05-07,18.27625
2018-05-08,18.6025
2018-05-09,18.4725
2018-05-10,18.3975
2018-05-11,18.25875
2018-05-12,17.77625
2018-05-13,17.475
2018-05-14,17.5575
2018-05-15,17.78625
2018-05-16,17.82125
2018-05-17,17.98125
2018-05-18,18.2675
2018-05-19,18.7025
2018-05-20,19.11125
2018-05-21,19.24125
2018-05-22,19.20125
2018-05-23,19.505
2018-05-24,20.02
2018-05-25,20.41875
2018-05-26,21.0075
2018-05-27,21.90125
2018-05-28,23.17875
2018-05-29,24.31875
2018-05-30,24.9
2018-05-31,25.205
2018-06-01,25.37125
2018-06-02,25.23125
2018-06-03,24.60375
2018-06-04,23.71375
2018-06-05,23.17
2018-06-06,22.98625
2018-06-07,23.06
2018-06-08,23.0625
2018-06-09,23.01
2018-06-10,23.22625
2018-06-11,23.61375
2018-06-12,24.09875
2018-06-13,24.0775
2018-06-14,23.80375
2018-06-15,24.09875
2018-06-16,24.5975
2018-06-17,25.08
2018-06-18,25.53375
2018-06-19,25.77875
2018-06-20,25.62125
2018-06-21,25.27125
2018-06-22,24.86625
2018-06-23,24.06
2018-06-24,23.2925
2018-06-25,22.455
2018-06-26,21.6475
2018-06-27,21.3275
2018-06-28,21.6875
2018-06-29,22.7725
2018-06-30,23.96625
2018-07-01,24.51875
2018-07-02,24.61625
2018-07-03,25.05
2018-07-04,25.79125
2018-07-05,26.26375
2018-07-06,26.06125
2018-07-07,25.29125
2018-07-08,24.6025
2018-07-09,24.6775
2018-07-10,25.1475
2018-07-11,25.315
2018-07-12,25.38125
2018-07-13,25.5725
2018-07-14,25.7475
2018-07-15,26.12
2018-07-16,26.4075
2018-07-17,26.21
2018-07-18,25.77875
2018-07-19,25.31375
2018-07-20,24.65875
2018-07-21,24.00375
2018-07-22,23.685
2018-07-23,23.38125
2018-07-24,23.145
2018-07-25,23.10375
2018-07-26,22.97
2018-07-27,22.56375
2018-07-28,22.20375
2018-07-29,21.905
2018-07-30,21.7025
2018-07-31,21.5075
2018-08-01,21.40625
2018-08-02,21.2175
2018-08-03,21.5225
2018-08-04,22.385
2018-08-05,23.305
2018-08-06,24.01
2018-08-07,24.3275
2018-08-08,24.50625
2018-08-09,24.8375
2018-08-10,25.1675
2018-08-11,25.1125
2018-08-12,24.905
2018-08-13,24.68
2018-08-14,24.525
2018-08-15,24.57375
2018-08-16,24.67125
2018-08-17,24.405
2018-08-18,24.2825
2018-08-19,24.20625
2018-08-20,23.785
2018-08-21,23.1275
2018-08-22,22.42
2018-08-23,21.895
2018-08-24,21.68
2018-08-25,21.83625
2018-08-26,22.12125
2018-08-27,22.555
2018-08-28,23.0725
2018-08-29,22.87
2018-08-30,22.89
2018-08-31,23.32125
2018-09-01,23.68125
2018-09-02,23.68875
2018-09-03,23.39125
2018-09-04,23.04
2018-09-05,22.6725
2018-09-06,22.8
2018-09-07,22.645
2018-09-08,21.96875
2018-09-09,20.98625
2018-09-10,20.10625
2018-09-11,19.62125
2018-09-12,19.21
2018-09-13,19.04125
2018-09-14,19.50875
2018-09-15,20.33125
2018-09-16,21.165
2018-09-17,22.1425
2018-09-18,22.9575
2018-09-19,23.35375
2018-09-20,23.85625
2018-09-21,23.5925
2018-09-22,22.28375
2018-09-23,21.22
2018-09-24,20.505
2018-09-25,19.7025
2018-09-26,18.3475
2018-09-27,17.2975
2018-09-28,15.69125
2018-09-29,14.33875
2018-09-30,14.14375
2018-10-01,13.86625
2018-10-02,13.3525
2018-10-03,13.86125
2018-10-04,13.78875
2018-10-05,13.625
2018-10-06,13.69875
2018-10-07,14.00875
2018-10-08,14.6675
2018-10-09,15.18375
2018-10-10,15.26375
2018-10-11,13.19875
2018-10-12,12.17125
2018-10-13,11.43
2018-10-14,10.59125
2018-10-15,9.55125
2018-10-16,8.215
2018-10-17,6.9775
2018-10-18,6.15625
2018-10-19,7.01625
2018-10-20,7.67375
2018-10-21,7.37375
2018-10-22,7.86625
2018-10-23,8.51375
2018-10-24,8.55375
2018-10-25,8.55875
2018-10-26,8.55375
2018-10-27,8.18125
2018-10-28,8.4075
2018-10-29,8.91875
2018-10-30,9.10625
2018-10-31,9.32875
2018-11-01,9.54
2018-11-02,9.4275
2018-11-03,9.12
2018-11-04,8.77375
2018-11-05,8.12125
2018-11-06,7.7775
2018-11-07,6.495
2018-11-08,5.1225
2018-11-09,3.81
2018-11-10,2.06625
2018-11-11,1.18375
2018-11-12,-0.0625
2018-11-13,-1.61875
2018-11-14,-2.71875
2018-11-15,-2.96
2018-11-16,-2.4925
2018-11-17,-2.2275
2018-11-18,-1.97875
2018-11-19,-2.2025
2018-11-20,-2.18875
2018-11-21,-1.33
2018-11-22,-0.69125
2018-11-23,0.1575
2018-11-24,0.53125
2018-11-25,0.6125
2018-11-26,0.49125
2018-11-27,-0.21625
2018-11-28,-0.69875
2018-11-29,-1.16125
2018-11-30,-1.65375
2018-12-01,-2.21375
2018-12-02,-2.73875
2018-12-03,-3.09875
2018-12-04,-2.97625
2018-12-05,-2.40125
2018-12-06,-2.1575
2018-12-07,-2.72875
2018-12-08,-3.31875
2018-12-09,-4.27875
2018-12-10,-5.225
2018-12-11,-5.19875
2018-12-12,-4.68875
2018-12-13,-4.26625
2018-12-14,-3.79
2018-12-15,-2.95875
2018-12-16,-1.9975
2018-12-17,-1.2325
2018-12-18,-0.165
2018-12-19,0.78
2018-12-20,1.34625
2018-12-21,1.355
2018-12-22,1.34
2018-12-23,1.39375
2018-12-24,0.985
2018-12-25,1.10375
2018-12-26,0.965
2018-12-27,1.0125
2018-12-28,0.33125
2018-12-29,-0.58
2018-12-30,-0.89
2018-12-31,-0.845
2019-01-01,-1.37875
2019-01-02,-2.36125
2019-01-03,-2.675
2019-01-04,-3.19375
2019-01-05,-2.61375
2019-01-06,-1.31875
2019-01-07,0.13
2019-01-08,0.67375
2019-01-09,0.94
2019-01-10,1.115
2019-01-11,0.97375
2019-01-12,0.5525
2019-01-13,-0.1325
2019-01-14,-0.84625
2019-01-15,-2.035
2019-01-16,-2.89875
2019-01-17,-2.72625
2019-01-18,-2.77375
2019-01-19,-3.64625
2019-01-20,-5.385
2019-01-21,-6.9475
2019-01-22,-7.1825
2019-01-23,-7.91875
2019-01-24,-8.8775
2019-01-25,-10.74
2019-01-26,-11.93375
2019-01-27,-12.4575
2019-01-28,-11.44125
2019-01-29,-11.65875
2019-01-30,-14.38625
2019-01-31,-16.535
2019-02-01,-16.93625
2019-02-02,-14.6625
2019-02-03,-11.845
2019-02-04,-9.94125
2019-02-05,-10.19375
2019-02-06,-8.79625
2019-02-07,-6.3675
2019-02-08,-5.24125
2019-02-09,-5.05375
2019-02-10,-5.69625
2019-02-11,-7.11
2019-02-12,-7.8025
2019-02-13,-7.95625
2019-02-14,-7.44125
2019-02-15,-8.28375
2019-02-16,-8.03625
2019-02-17,-7.23
2019-02-18,-7.66125
2019-02-19,-8.70375
2019-02-20,-8.69125
2019-02-21,-8.2625
2019-02-22,-9.05625
2019-02-23,-7.25375
2019-02-24,-6.2875
2019-02-25,-7.53625
2019-02-26,-8.06625
2019-02-27,-7.74375
2019-02-28,-8.89
2019-03-01,-9.06125
2019-03-02,-9.08
2019-03-03,-10.94625
2019-03-04,-12.65375
2019-03-05,-12.3775
2019-03-06,-12.2825
2019-03-07,-11.98875
2019-03-08,-10.78625
2019-03-09,-9.55875
2019-03-10,-8.7
2019-03-11,-7.2425
2019-03-12,-4.72625
2019-03-13,-2.01125
2019-03-14,0.4125
2019-03-15,1.58375
2019-03-16,2.055
2019-03-17,2.0425
2019-03-18,2.285
2019-03-19,3
2019-03-20,3.5475
2019-03-21,3.1075
2019-03-22,2.81
2019-03-23,3.27875
2019-03-24,4.255
2019-03-25,4.90375
2019-03-26,5.41625
2019-03-27,6.32875
2019-03-28,7.12875
2019-03-29,7.36125
2019-03-30,7.05625
2019-03-31,6.35375
2019-04-01,5.89625
2019-04-02,5.8625
2019-04-03,6.04875
2019-04-04,5.78
2019-04-05,5.58625
2019-04-06,6.4325
2019-04-07,7.97
2019-04-08,9.82375
2019-04-09,10.95625
2019-04-10,11.33125
2019-04-11,11.46
2019-04-12,10.9525
2019-04-13,10.18375
2019-04-14,9.04
2019-04-15,8.0375
2019-04-16,8.015
2019-04-17,8.38625
2019-04-18,8.58125
2019-04-19,8.795
2019-04-20,9.7675
2019-04-21,11.445
2019-04-22,13.18125
2019-04-23,13.775
2019-04-24,13.5375
2019-04-25,13.18125
2019-04-26,13.3525
2019-04-27,13.27375
2019-04-28,12.4375
2019-04-29,11.59625
2019-04-30,10.585
2019-05-01,10.22
2019-05-02,9.9975
2019-05-03,9.6075
2019-05-04,9.64375
2019-05-05,10.4625
2019-05-06,11.71875
2019-05-07,12.025
2019-05-08,12.28125
2019-05-09,12.3475
2019-05-10,12.2375
2019-05-11,12.2575
2019-05-12,11.915
2019-05-13,11.335
2019-05-14,11.245
2019-05-15,11.72875
2019-05-16,12.935
2019-05-17,14.28125
2019-05-18,15.49125
2019-05-19,16.0825
2019-05-20,16.1425
2019-05-21,16.0875
2019-05-22,16.27375
2019-05-23,16.1725
2019-05-24,15.795
2019-05-25,15.88
2019-05-26,15.81375
2019-05-27,16.41625
2019-05-28,17.29625
2019-05-29,18.2475
2019-05-30,18.54375
2019-05-31,19.0825
2019-06-01,19.41875
2019-06-02,19.05875
2019-06-03,18.95875
2019-06-04,19.06
2019-06-05,19.915
2019-06-06,20.61375
2019-06-07,21.24375
2019-06-08,21.53
2019-06-09,21.475
2019-06-10,21.45875
2019-06-11,21.45875
2019-06-12,20.9475
2019-06-13,19.9325
2019-06-14,19.3375
2019-06-15,19.08375
2019-06-16,18.85875
2019-06-17,18.78625
2019-06-18,18.995
2019-06-19,19.095
2019-06-20,19.3675
2019-06-21,19.8925
2019-06-22,20.095
2019-06-23,20.15625
2019-06-24,20.10625
2019-06-25,20.29
2019-06-26,20.71625
2019-06-27,21.475
2019-06-28,22.35875
2019-06-29,23.17875
2019-06-30,24.10125
2019-07-01,24.75875
2019-07-02,25.52
2019-07-03,25.9625
2019-07-04,26.20875
2019-07-05,26.1725
2019-07-06,25.90875
2019-07-07,25.5075
2019-07-08,24.99
2019-07-09,24.7475
2019-07-10,24.5875
2019-07-11,24.31375
2019-07-12,24.10125
2019-07-13,24.19
2019-07-14,24.48625
2019-07-15,24.92
2019-07-16,25.16875
2019-07-17,25.38
2019-07-18,25.89625
2019-07-19,26.82125
2019-07-20,27.62125
2019-07-21,27.47875
2019-07-22,26.895
2019-07-23,26.11875
2019-07-24,25.64375
2019-07-25,25.1325
2019-07-26,24.5025
2019-07-27,23.945
2019-07-28,23.46
2019-07-29,23.4125
2019-07-30,23.32125
2019-07-31,23.42
2019-08-01,23.4675
2019-08-02,23.4975
2019-08-03,23.425
2019-08-04,23.21625
2019-08-05,23.1375
2019-08-06,23.165
2019-08-07,23.52
2019-08-08,23.8875
2019-08-09,23.9325
2019-08-10,24.085
2019-08-11,24.2925
2019-08-12,24.30375
2019-08-13,24.15875
2019-08-14,23.83375
2019-08-15,23.435
2019-08-16,23.195
2019-08-17,23.23125
2019-08-18,23.28875
2019-08-19,23.06375
2019-08-20,23.1425
2019-08-21,23.09875
2019-08-22,22.905
2019-08-23,22.875
2019-08-24,22.58625
2019-08-25,22.21125
2019-08-26,21.71
2019-08-27,21.31
2019-08-28,20.56625
2019-08-29,20.31875
2019-08-30,20.225
2019-08-31,19.91125
2019-09-01,19.83
2019-09-02,20.21
2019-09-03,20.82375
2019-09-04,20.76
2019-09-05,20.8925
2019-09-06,20.98625
2019-09-07,21.02625
2019-09-08,21.15125
2019-09-09,21.4525
2019-09-10,21.78875
2019-09-11,21.835
2019-09-12,22.4225
2019-09-13,22.38125
2019-09-14,22.0375
2019-09-15,22.59625
2019-09-16,23.265
2019-09-17,23.68875
2019-09-18,23.6425
2019-09-19,23.45875
2019-09-20,23.45375
2019-09-21,23.96125
2019-09-22,24.05625
2019-09-23,23.22125
2019-09-24,22.80125
2019-09-25,22.24625
2019-09-26,21.215
2019-09-27,20.66625
2019-09-28,19.68375
2019-09-29,18.92125
2019-09-30,19.40375
2019-10-01,20.08
2019-10-02,19.59125
2019-10-03,18.68125
2019-10-04,17.855
2019-10-05,17.11
2019-10-06,16.715
2019-10-07,16.155
2019-10-08,14.8475
2019-10-09,13.84625
2019-10-10,13.61
2019-10-11,12.8075
2019-10-12,12.15875
2019-10-13,11.2625
2019-10-14,10.4725
2019-10-15,10.24625
2019-10-16,9.435
2019-10-17,8.5675
2019-10-18,8.17125
2019-10-19,8.95625
2019-10-20,9.715
2019-10-21,10.375
2019-10-22,10.575
2019-10-23,10.11875
2019-10-24,9.8325
2019-10-25,9.39625
2019-10-26,8.58375
2019-10-27,7.745
2019-10-28,6.86
2019-10-29,5.47875
2019-10-30,4.43
2019-10-31,3.3275
2019-11-01,2.7275
2019-11-02,2.52875
2019-11-03,2.33
2019-11-04,2.23
2019-11-05,1.9575
2019-11-06,2.31875
2019-11-07,1.86
2019-11-08,1.53
2019-11-09,1.85
2019-11-10,1.88
2019-11-11,0.83375
2019-11-12,-1.20625
2019-11-13,-2.03625
2019-11-14,-2.76375
2019-11-15,-2.38625
2019-11-16,-1.64125
2019-11-17,-1.52875
2019-11-18,-1.5725
2019-11-19,-0.3475
2019-11-20,1.725
2019-11-21,3.37625
2019-11-22,3.44625
2019-11-23,3.47375
2019-11-24,3.6425
2019-11-25,3.835
2019-11-26,3.8025
2019-11-27,3.41125
2019-11-28,2.38125
2019-11-29,1.36125
2019-11-30,1.95375
2019-12-01,2.1775
2019-12-02,1.38375
2019-12-03,0.855
2019-12-04,0.96
2019-12-05,1.03
2019-12-06,1.3875
2019-12-07,1.32
2019-12-08,1.3775
2019-12-09,1.32625
2019-12-10,0.6125
2019-12-11,-0.42
2019-12-12,-0.955
2019-12-13,-1.54375
2019-12-14,-2.11125
2019-12-15,-3.16125
2019-12-16,-4.38375
2019-12-17,-5.095
2019-12-18,-4.81125
2019-12-19,-4.11125
2019-12-20,-3.865
2019-12-21,-3.5225
2019-12-22,-2.6325
2019-12-23,-1.1325
2019-12-24,0.17375
2019-12-25,1.595
2019-12-26,2.88
2019-12-27,3
2019-12-28,3.185
2019-12-29,3.93875
2019-12-30,3.36125
2019-12-31,2.65
2020-01-01,2.0225
2020-01-02,1.63375
2020-01-03,1.2175
2020-01-04,1.1425
2020-01-05,1.03875
2020-01-06,0.125
2020-01-07,0.2875
2020-01-08,-0.00500000000000012
2020-01-09,0.53375
2020-01-10,-0.035
2020-01-11,-0.9625
2020-01-12,-1.63625
2020-01-13,-2.2025
2020-01-14,-2.17875
2020-01-15,-2.53625
2020-01-16,-3.4825
2020-01-17,-4.99
2020-01-18,-5.55375
2020-01-19,-6.76125
2020-01-20,-7.96875
2020-01-21,-9.345
2020-01-22,-9.5875
2020-01-23,-9.2425
2020-01-24,-7.78625
2020-01-25,-6.96625
2020-01-26,-6.73875
2020-01-27,-5.0225
2020-01-28,-3.46875
2020-01-29,-2.41125
2020-01-30,-2.59625
2020-01-31,-2.70875
2020-02-01,-2.59125
