number,,,TEMP,,,HUM,,,TEMP
,,,Max,Avg,Min,,,,AVG
1861,,3,54,43.9,32,100,78.7,57,6.611111111
1862,,4,59,51.3,47,86,70.8,58,10.72222222
1863,,5,55,50.9,46,96,87,69,10.5
1864,,6,57,51.3,46,97,78.1,57,10.72222222
1865,,7,49,41.8,33,85,67.6,44,5.444444444
1866,,8,44,37.6,30,89,70.8,53,3.111111111
1867,,9,40,35.8,29,93,78.8,69,2.111111111
1868,,10,34,26.1,19,74,62.2,50,-3.277777778
1869,,11,44,32.9,23,81,56.3,32,0.5
1870,,12,41,37.5,35,87,61.7,45,3.055555556
1871,,13,35,28.7,23,92,78,64,-1.833333333
1872,,14,33,27.1,20,78,64.5,52,-2.722222222
1873,,15,34,31.9,29,100,92.2,82,-0.055555556
1874,,16,39,33.8,29,92,84.4,79,1
1875,,17,41,37.3,34,89,81.4,76,2.944444444
1876,,18,44,40.7,37,93,81.5,73,4.833333333
1877,,19,39,36.8,35,97,92.5,86,2.666666667
1878,,20,37,33.3,28,93,82.4,64,0.722222222
1879,,21,43,32.8,25,92,79.4,62,0.444444444
1880,,22,46,36,29,92,80.5,66,2.222222222
1881,,23,50,41,32,92,79.8,63,5
1882,,24,55,47.4,42,97,88.9,67,8.555555556
1883,,25,57,47.8,39,97,83.9,64,8.777777778
1884,,26,48,34.3,27,96,88.2,81,1.277777778
1885,,27,25,22.6,19,86,77.9,65,-5.222222222
1886,,28,30,23.3,16,84,74.3,66,-4.833333333
1887,,29,42,35.8,28,85,76.2,66,2.111111111
1888,,30,47,42.9,39,100,91.3,80,6.055555556
1889,,1,56,49,42,100,96.2,93,9.444444444
1890,,2,57,49.6,40,85,67.5,50,9.777777778
1891,,3,40,36.6,34,86,68.5,51,2.555555556
1892,,4,33,31.5,30,87,69.5,52,-0.277777778
1893,,5,29,27.7,26,88,70.5,53,-2.388888889
1894,,6,36,31.4,24,89,71.5,54,-0.333333333
1895,,7,34,24,18,90,72.5,55,-4.444444444
1896,,8,27,22.1,18,91,73.5,56,-5.5
1897,,9,36,25.3,17,84,69.1,41,-3.722222222
1898,,10,28,21.3,17,96,87.8,72,-5.944444444
1899,,11,43,29.5,17,92,74.2,49,-1.388888889
1900,,12,48,38.7,33,85,68.6,56,3.722222222
1901,,13,49,40.8,31,96,87.8,71,4.888888889
1902,,14,49,45.8,43,100,92.5,79,7.666666667
1903,,15,45,42.1,38,97,90.1,79,5.611111111
1904,,16,54,40.6,34,97,81.9,34,4.777777778
1905,,17,43,34.8,29,92,77.5,56,1.555555556
1906,,18,43,33.4,26,92,75.3,47,0.777777778
1907,,19,52,39.5,29,89,68.6,40,4.166666667
1908,,20,48,45.5,44,96,78,58,7.5
1909,,21,43,38.4,33,100,91.1,82,3.555555556
1910,,22,39,33.5,30,92,77.5,62,0.833333333
1911,,23,37,33.1,30,92,83.8,70,0.611111111
1912,,24,41,31.9,24,89,73.3,51,-0.055555556
1913,,25,46,37,33,96,78.3,62,2.777777778
1914,,26,46,36.5,27,92,73,47,2.5
1915,,27,54,44.1,38,97,86.7,65,6.722222222
1916,,28,55,46.5,32,97,86.5,76,8.055555556
1917,,29,35,31,29,82,75.1,64,-0.555555556
1918,,30,37,30.3,25,92,80.3,62,-0.944444444
1919,,31,60,47.2,36,100,92.2,73,8.444444444
1920,2019.1,1,43,39,37,97,86.7,76,3.888888889
1921,,2,37,35.6,33,97,89.5,82,2
1922,,3,41,32,27,88,77.2,55,0
1923,,4,50,38,28,92,72.3,39,3.333333333
1924,,5,53,40,30,92,76.4,55,4.444444444
1925,,6,49,41.7,35,97,81.5,64,5.388888889
1926,,7,55,50.1,44,90,79.8,62,10.05555556
1927,,8,55,50.3,40,93,75.2,45,10.16666667
1928,,9,40,24.8,20,71,64.1,53,-4
1929,,10,27,22.3,18,75,69.1,57,-5.388888889
1930,,11,31,27.8,24,81,71.6,64,-2.333333333
1931,,12,31,30,28,100,91.6,69,-1.111111111
1932,,13,31,28.6,23,93,84.9,72,-1.888888889
1933,,14,31,20.6,14,100,82.9,57,-6.333333333
1934,,15,31,26.9,19,96,91.6,88,-2.833333333
1935,,16,35,32.4,31,96,86.2,73,0.222222222
1936,,17,36,33.6,31,100,96.1,85,0.888888889
1937,,18,37,33.6,32,100,85.1,73,0.888888889
1938,,19,34,29.7,20,96,89.4,81,-1.277777778
1939,,20,17,12.5,9,80,63.2,47,-10.83333333
1940,,21,14,9.3,2,83,61.8,41,-12.61111111
1941,,22,42,29,14,70,61.5,54,-1.666666667
1942,,23,49,40.4,26,97,90.9,79,4.666666667
1943,,24,28,23.7,18,89,77.2,68,-4.611111111
1944,,25,20,12.9,5,76,63,47,-10.61111111
1945,,26,32,26.8,18,96,80.2,61,-2.888888889
1946,,27,30,18.5,9,85,72,48,-7.5
1947,,28,43,30.4,15,93,78.3,62,-0.888888889
1948,,29,18,12.4,5,81,66.5,45,-10.88888889
1949,,30,3,-2,-10,75,59.4,47,-18.88888889
1950,,31,12,3.9,-6,84,65,51,-15.61111111
1951,,1,28,18.4,12,92,86.9,74,-7.555555556
1952,,2,46,29,17,96,89.5,76,-1.666666667
1953,,3,61,47.6,35,100,78.1,58,8.666666667
1954,,4,54,50.3,43,100,93.5,80,10.16666667
1955,,5,41,35.1,30,100,95.3,86,1.722222222
1956,,6,51,47.4,40,100,97.9,93,8.555555556
1957,,7,59,47.5,26,100,96.5,75,8.611111111
1958,,8,24,18.5,15,74,65.1,57,-7.5
1959,,9,27,18.8,11,77,64.6,51,-7.333333333
1960,,10,33,28.5,20,100,87.2,69,-1.944444444
1961,,11,38,35.3,33,100,96.8,93,1.833333333
1962,,12,45,36.9,27,100,93.2,75,2.722222222
1963,,13,32,26.8,20,78,69.7,61,-2.888888889
1964,,14,53,43.9,32,82,65.8,52,6.611111111
1965,,15,49,31,23,89,75.2,58,-0.555555556
1966,,16,33,25.8,21,86,72.2,56,-3.444444444
1967,,17,31,28.6,25,96,85.5,75,-1.888888889
1968,,18,31,29,27,93,81,61,-1.666666667
1969,,19,33,28.1,22,92,71.4,52,-2.166666667
1970,,20,42,35.1,29,100,92.1,69,1.722222222
1971,,21,42,35.8,27,92,73.5,53,2.111111111
1972,,22,41,35,28,85,71.4,55,1.666666667
1973,,23,56,44.1,37,97,84,70,6.722222222
1974,,24,57,39.9,26,93,72.2,49,4.388888889
1975,,25,36,26.8,18,71,48,27,-2.888888889
1976,,26,43,33.2,26,72,56.3,42,0.666666667
1977,,27,46,34.5,29,79,70.5,54,1.388888889
1978,,28,34,30.1,27,92,73.6,59,-1.055555556
1979,3,1,42,34.2,28,89,67.5,49,1.222222222
1980,,2,39,35.3,32,80,71,59,1.833333333
1981,,3,31,27.7,19,92,79,65,-2.388888889
1982,,4,17,9.5,3,73,66.4,59,-12.5
1983,,5,18,14.3,9,74,68.5,61,-9.833333333
1984,,6,28,19.6,10,76,61.9,51,-6.888888889
1985,,7,35,28.2,21,92,67.9,42,-2.111111111
1986,,8,40,33,29,89,82.8,70,0.555555556
1987,,9,54,40.5,33,97,92.3,79,4.722222222
1988,,10,53,41.2,35,86,76.3,67,5.111111111
1989,,11,48,37.8,28,89,62.8,37,3.222222222
1990,,12,48,38.6,30,82,61.6,37,3.666666667
1991,,13,71,54.5,42,73,50.4,34,12.5
1992,,14,71,57.6,47,100,78.6,39,14.22222222
1993,,15,48,39.1,31,89,76,58,3.944444444
1994,,16,45,35.7,28,81,62,40,2.055555556
1995,,17,47,35.7,29,96,73.9,48,2.055555556
1996,,18,49,36.4,26,85,63.8,38,2.444444444
1997,,19,50,39.1,27,85,57.9,36,3.944444444
1998,,20,48,41.4,36,96,71.1,44,5.222222222
1999,,21,43,41.2,38,97,88.6,76,5.111111111
2000,,22,50,40.6,34,89,65.5,37,4.777777778
2001,,23,53,39.3,25,81,50.5,21,4.055555556
2002,,24,49,45.5,41,97,74.5,43,7.5
2003,,25,50,44.8,37,97,80.3,42,7.111111111
2004,,26,48,38.4,28,69,47,29,3.555555556
2005,,27,58,44.3,31,64,42.3,20,6.833333333
2006,,28,70,55.1,43,80,53.4,36,12.83333333
2007,,29,58,55.1,52,97,89.4,84,12.83333333
2008,,30,56,46.1,33,97,92.7,82,7.833333333
2009,,31,37,30.7,26,82,68.2,54,-0.722222222
2010,4,1,46,35.7,25,81,59,42,2.055555556
2011,,2,59,45.8,34,61,46.8,29,7.666666667
2012,,3,59,49.2,37,83,54.5,33,9.555555556
2013,,4,63,54.4,49,83,51.2,34,12.44444444
2014,,5,58,52.3,48,93,82.1,72,11.27777778
2015,,6,67,56.9,47,97,72.5,45,13.83333333
2016,,7,70,61.9,52,90,76.8,68,16.61111111
2017,,8,73,63.7,56,97,75.9,53,17.61111111
2018,,9,68,59,52,86,50.9,27,15
2019,,10,62,53.9,48,77,55.5,44,12.16666667
2020,,11,80,63.1,46,68,52.8,34,17.27777778
2021,,12,74,57.2,48,96,65.5,31,14
2022,,13,61,51.8,43,65,46.9,32,11
2023,,14,47,41.6,35,97,91,73,5.333333333
2024,,15,54,42,34,89,70.4,47,5.555555556
2025,,16,74,59.2,42,76,57.5,43,15.11111111
2026,,17,76,65.6,57,72,57,40,18.66666667
2027,,18,67,59.5,48,96,85.6,59,15.27777778
2028,,19,47,43.7,41,93,87.3,76,6.5
2029,,20,45,42.7,38,100,88.2,80,5.944444444
2030,,21,69,47.5,38,100,77.2,24,8.611111111
2031,,22,77,62.7,48,66,49.7,34,17.05555556
2032,,23,67,60.4,51,84,72,56,15.77777778
2033,,24,59,53.8,48,89,66.4,51,12.11111111
2034,,25,63,59,53,100,96.7,83,15
2035,,26,62,55,48,100,70.6,32,12.77777778
2036,,27,56,49.8,42,93,68.9,48,9.888888889
2037,,28,55,47.4,40,93,76.3,53,8.555555556
2038,,29,72,55.7,47,90,75.6,64,13.16666667
2039,,30,70,57.8,53,90,81,68,14.33333333
2040,5,1,73,67.3,59,100,76.2,57,19.61111111
2041,,2,70,60.9,56,100,94.7,76,16.05555556
2042,,3,63,58.3,53,100,91.3,77,14.61111111
2043,,4,57,54.5,51,100,89.7,74,12.5
2044,,5,71,58.6,45,93,63.6,39,14.77777778
2045,,6,76,63.5,50,86,60.9,40,17.5
2046,,7,78,65,55,81,63.8,43,18.33333333
2047,,8,81,66.5,51,77,62.3,45,19.16666667
2048,,9,73,68.5,58,96,80.3,66,20.27777778
2049,,10,56,50.8,47,93,73.7,61,10.44444444
2050,,11,60,49.8,41,96,79.2,51,9.888888889
2051,,12,49,46.6,44,97,92.6,86,8.111111111
2052,,13,57,50.7,45,97,77.9,59,10.38888889
2053,,14,69,56.2,42,92,62.6,36,13.44444444
2054,,15,71,60.8,50,83,66.1,49,16
2055,,16,77,62.6,54,100,85.9,56,17
2056,,17,82,73,62,97,75.3,56,22.77777778
2057,,18,85,75,63,90,63.3,40,23.88888889
2058,,19,73,68.4,62,93,80.8,66,20.22222222
2059,,20,61,56.6,49,93,71.8,62,13.66666667
2060,,21,57,52.5,48,94,75.8,67,11.38888889
2061,,22,75,65.4,57,97,82,69,18.55555556
2062,,23,83,73.1,65,93,81.6,58,22.83333333
2063,,24,86,73.6,65,90,75,53,23.11111111
2064,,25,84,77.2,70,87,68.1,47,25.11111111
2065,,26,80,73.3,66,93,73,54,22.94444444
2066,,27,81,74,64,90,75.3,62,23.33333333
2067,,28,85,78.4,72,81,66.2,49,25.77777778
2068,,29,79,71.3,65,93,86.8,69,21.83333333
2069,,30,78,67.9,63,97,84.3,60,19.94444444
2070,,31,78,68.9,60,97,75.1,48,20.5
2071,,1,81,71.2,60,93,71.3,50,21.77777778
2072,,2,76,69.2,61,87,58.6,37,20.66666667
2073,,3,76,65,52,77,51.7,34,18.33333333
2074,,4,80,70.3,59,81,56.1,34,21.27777778
2075,,5,86,72.5,67,97,80.5,57,22.5
2076,,6,84,74.2,64,100,75.8,51,23.44444444
2077,,7,82,73.2,65,90,62.4,34,22.88888889
2078,,8,78,72.7,66,76,65.4,54,22.61111111
2079,,9,75,69.8,67,97,91.8,73,21
2080,,10,74,67.7,62,100,82.4,41,19.83333333
2081,,11,77,65.8,52,93,55.7,31,18.77777778
2082,,12,75,66.4,58,78,57.3,37,19.11111111
2083,,13,65,58.3,53,93,74.1,47,14.61111111
2084,,14,75,62.7,48,86,59.4,35,17.05555556
2085,,15,71,66.3,60,100,93.8,72,19.05555556
2086,,16,81,71.6,66,100,88.2,67,22
2087,,17,74,70.6,68,100,94.2,85,21.44444444
2088,,18,82,71.2,68,100,90.7,62,21.77777778
2089,,19,82,72.6,68,97,87.3,62,22.55555556
2090,,20,72,67.9,63,100,88.8,73,19.94444444
2091,,21,76,66.8,57,97,80,57,19.33333333
2092,,22,75,69.8,66,93,82.4,71,21
2093,,23,82,71,64,90,82.2,71,21.66666667
2094,,24,77,70.5,67,97,87.6,69,21.38888889
2095,,25,83,72.7,62,93,69.7,42,22.61111111
2096,,26,87,77.8,67,90,67.2,48,25.44444444
2097,,27,86,78.5,70,84,69,51,25.83333333
2098,,28,87,79.1,70,90,66.9,46,26.16666667
2099,,29,90,81.1,71,87,66.1,48,27.27777778
2100,,30,93,81.7,72,81,64.9,44,27.61111111
2101,,1,89,79,67,90,71,49,26.11111111
2102,,2,92,82.4,74,91,70.8,47,28
2103,,3,88,76.7,72,93,80.4,63,24.83333333
2104,,4,88,78.2,68,96,73.8,49,25.66666667
2105,,5,90,80.1,72,93,76.2,55,26.72222222
2106,,6,90,79.1,72,97,79.3,57,26.16666667
2107,,7,87,78.2,72,97,79,57,25.66666667
2108,,8,85,77.8,70,87,59.5,33,25.44444444
2109,,9,89,78,67,70,57.4,45,25.55555556
2110,,10,91,82.7,74,87,69.2,57,28.16666667
2111,,11,88,78.7,70,93,65.6,42,25.94444444
2112,,12,85,75.2,62,78,50.6,30,24
2113,,13,89,77.7,64,87,59.6,36,25.38888889
2114,,14,90,80.5,70,81,61.6,42,26.94444444
2115,,15,90,80.1,74,85,65.7,42,26.72222222
2116,,16,86,77,74,96,84.3,59,25
2117,,17,89,78.9,73,100,84.3,57,26.05555556
2118,,18,92,82.9,74,97,76.5,52,28.27777778
2119,,19,92,84.4,79,94,76.6,55,29.11111111
2120,,20,93,83.4,76,94,75.5,54,28.55555556
2121,,21,92,79.3,72,97,81.3,54,26.27777778
2122,,22,76,71.7,64,97,82.9,51,22.05555556
2123,,23,81,70.7,59,81,55.9,38,21.5
2124,,24,79,70.3,59,83,55.5,31,21.27777778
2125,,25,81,72.5,62,78,55,40,22.5
2126,,26,84,75,66,76,58.3,43,23.88888889
2127,,27,86,76.5,65,87,65.7,46,24.72222222
2128,,28,87,78.4,71,84,66.3,48,25.77777778
2129,,29,85,74.8,71,97,81.8,57,23.77777778
2130,,30,87,75.5,69,100,79.2,46,24.16666667
2131,,31,81,73.3,65,75,58.2,42,22.94444444
2132,,1,83,73.3,61,83,61.1,39,22.94444444
2133,,2,85,77.2,68,76,53.9,38,25.11111111
2134,,3,86,76,64,84,52.4,30,24.44444444
2135,,4,88,77.9,66,79,51,30,25.5
2136,,5,89,78.9,69,81,61.7,45,26.05555556
2137,,6,88,77.7,69,87,66.4,45,25.38888889
2138,,7,87,77.1,67,93,62.9,39,25.05555556
2139,,8,89,77,67,90,70.7,48,25
2140,,9,84,75.2,68,93,60.6,34,24
2141,,10,85,74.3,63,75,50.6,31,23.5
2142,,11,83,75.3,65,73,57.5,41,24.05555556
2143,,12,81,76,72,84,76.5,66,24.44444444
2144,,13,83,75.5,71,96,86.3,65,24.16666667
2145,,14,89,75.8,67,97,74.5,38,24.33333333
2146,,15,83,73.5,64,93,69.4,47,23.05555556
2147,,16,82,73.9,65,90,73.7,58,23.27777778
2148,,17,82,73.3,68,96,84.5,62,22.94444444
2149,,18,90,76.1,66,100,82.3,55,24.5
2150,,19,90,78.5,68,100,76.6,50,25.83333333
2151,,20,86,75.9,69,96,84,70,24.38888889
2152,,21,85,73.5,68,100,85.8,59,23.05555556
2153,,22,78,73,70,97,88.1,66,22.77777778
2154,,23,78,71,65,97,68.3,43,21.66666667
2155,,24,77,68.2,58,84,61.4,42,20.11111111
2156,,25,80,70.6,60,78,61.7,42,21.44444444
2157,,26,73,70.7,67,100,92.7,66,21.5
2158,,27,81,73.2,69,100,84.8,54,22.88888889
2159,,28,78,68.5,59,93,64.7,39,20.27777778
2160,,29,82,69.9,57,93,70.8,49,21.05555556
2161,,30,81,73.3,67,84,68.5,50,22.94444444
2162,,31,72,68.6,64,84,76.9,70,20.33333333
2163,,1,78,70.2,65,87,79.2,62,21.22222222
2164,,2,81,70.8,65,100,81.1,52,21.55555556
2165,,3,84,74.1,63,97,77,54,23.38888889
2166,,4,79,72.8,64,97,69.8,48,22.66666667
2167,,5,77,66.6,57,89,68.8,48,19.22222222
2168,,6,77,69,59,90,76.2,60,20.55555556
2169,,7,75,67.1,61,90,71.2,53,19.5
2170,,8,75,68.6,62,90,73,55,20.33333333
2171,,9,83,72.8,63,93,73.5,52,22.66666667
2172,,10,91,78.8,67,90,67.7,43,26
2173,,11,89,80.3,73,90,71.8,50,26.83333333
2174,,12,91,80.4,71,93,72.5,48,26.88888889
2175,,13,90,79.7,66,85,65.6,44,26.5
2176,,14,83,70.7,58,97,64,36,21.5
2177,,15,82,71.2,61,84,65.2,45,21.77777778
2178,,16,88,77.7,69,84,68,48,25.38888889
2179,,17,81,73.6,66,93,69.9,52,23.11111111
2180,,18,86,74.4,63,90,60,33,23.55555556
2181,,19,86,74.3,63,71,55.2,41,23.5
2182,,20,87,76.3,66,93,68.8,43,24.61111111
2183,,21,87,77.2,70,90,66.5,41,25.11111111
2184,,22,87,76.8,67,93,56.6,39,24.88888889
2185,,23,77,70.3,60,100,79.1,37,21.27777778
2186,,24,77,65.6,54,90,65.9,41,18.66666667
2187,,25,81,69.9,59,87,65.2,38,21.05555556
2188,,26,75,66.6,58,84,56.2,27,19.22222222
2189,,27,90,71,53,75,57.6,40,21.66666667
2190,,28,88,76.7,69,84,64.9,43,24.83333333
2191,,29,86,74.3,68,88,79.8,55,23.5
2192,,30,91,78.7,68,93,68.9,41,25.94444444
2193,,1,91,79,70,87,64.7,39,26.11111111
2194,,2,91,80,70,84,65.3,45,26.66666667
2195,,3,80,72.6,59,82,70.3,51,22.55555556
2196,,4,69,59.1,51,86,63.4,39,15.05555556
2197,,5,74,61.9,49,83,61.4,33,16.61111111
2198,,6,64,60.9,59,96,85.7,70,16.05555556
2199,,7,72,61.2,53,97,59.4,25,16.22222222
2200,,8,72,59.8,49,86,56.8,28,15.44444444
2201,,9,75,61.8,48,80,60.6,41,16.55555556
2202,,10,77,64.7,56,100,80,52,18.16666667
2203,,11,71,59.8,42,97,85.8,59,15.44444444
2204,,12,54,43.6,34,92,63.8,35,6.444444444
2205,,13,67,51.5,39,79,57,32,10.83333333
2206,,14,63,51.4,38,86,59,37,10.77777778
2207,,15,71,57.6,42,97,75.1,45,14.22222222
2208,,16,62,49.5,43,93,67.5,53,9.722222222
2209,,17,58,47.4,38,89,66.4,42,8.555555556
2210,,18,61,49.1,38,89,66.3,41,9.5
2211,,19,68,54.8,41,82,60.5,35,12.66666667
2212,,20,72,60.9,51,89,65.7,44,16.05555556
2213,,21,66,59.5,54,100,89.8,64,15.27777778
2214,,22,57,51.3,47,86,67,51,10.72222222
2215,,23,65,51.1,36,82,54.5,29,10.61111111
2216,,24,57,53.3,50,80,64.5,50,11.83333333
2217,,25,56,50.8,47,80,71.8,60,10.44444444
2218,,26,64,53.6,47,97,91.5,80,12
2219,,27,62,52.9,48,89,73.8,46,11.61111111
2220,,28,62,52.7,43,93,81,65,11.5
2221,,29,58,52.1,45,94,87.3,75,11.16666667
2222,,30,48,47,46,100,94,89,8.333333333
2223,,31,47,38.7,31,100,90.3,79,3.722222222
2224,,1,47,34.4,25,92,70.6,42,1.333333333
2225,,2,49,38.6,31,85,69.9,46,3.666666667
2226,,3,53,41.6,29,85,61.8,37,5.333333333
2227,,4,57,48.3,42,93,64.3,47,9.055555556
2228,,5,52,44,34,86,64.4,40,6.666666667
2229,,6,52,43.5,33,96,65.4,39,6.388888889
2230,,7,44,37.8,25,96,75.2,51,3.222222222
2231,,8,34,26.3,18,74,58.5,42,-3.166666667
2232,,9,49,36,25,78,58.4,37,2.222222222
2233,,10,60,49,39,82,66.3,51,9.444444444
2234,,11,45,35.1,22,96,87.5,73,1.722222222
2235,,12,21,15.4,9,85,69.2,57,-9.222222222
2236,,13,28,19.1,9,80,70.3,58,-7.166666667
2237,,14,39,32,26,85,68.3,55,0
2238,,15,45,33.4,24,85,68.8,39,0.777777778
2239,,16,44,35.7,29,85,69.9,51,2.055555556
2240,,17,44,35.3,26,92,73.5,55,1.833333333
2241,,18,39,36.9,32,100,90.8,76,2.722222222
2242,,19,45,39.4,32,97,90.9,82,4.111111111
2243,,20,45,42.1,40,100,90.6,80,5.611111111
2244,,21,52,47.8,40,100,89.2,71,8.777777778
2245,,22,47,39.8,32,97,78.8,58,4.333333333
2246,,23,36,33.6,28,92,89.4,79,0.888888889
2247,,24,48,37.8,31,96,84.4,63,3.222222222
2248,,25,57,44.9,35,97,76.8,53,7.166666667
2249,,26,54,48.9,40,97,79.2,66,9.388888889
2250,,27,57,46.9,37,97,76.2,63,8.277777778
2251,,28,37,35.5,33,76,70.8,67,1.944444444
2252,,29,40,38.5,36,82,75.5,70,3.611111111
2253,,30,45,39.8,37,100,94.7,82,4.333333333
2254,,1,48,39.7,35,100,89.4,65,4.277777778
2255,,2,36,33.5,31,89,85,79,0.833333333
2256,,3,39,32.7,29,89,79.1,62,0.388888889
2257,,4,48,38.3,32,85,72.3,50,3.5
2258,,5,50,38.7,29,92,72.1,46,3.722222222
2259,,6,49,42.2,30,81,67,56,5.666666667
2260,,7,42,32,23,88,71.3,47,0
2261,,8,53,42.8,28,88,76.1,69,6
2262,,9,52,50.5,41,100,95.2,74,10.27777778
2263,,10,40,25.9,19,89,72.3,51,-3.388888889
2264,,11,30,23.5,18,85,75.2,56,-4.722222222
2265,,12,41,31.3,23,81,70.9,55,-0.388888889
2266,,13,44,37.1,30,86,77.5,67,2.833333333
2267,,14,44,37.5,30,100,88.2,73,3.055555556
2268,,15,30,28.7,25,100,82.5,66,-1.833333333
2269,,16,31,30.4,30,96,93.7,92,-0.888888889
2270,,17,32,28.2,20,92,84,72,-2.111111111
2271,,18,25,20.6,12,96,76.6,50,-6.333333333
2272,,19,36,22.6,10,77,65.3,48,-5.222222222
2273,,20,40,31.4,23,85,73.5,58,-0.333333333
2274,,21,43,36.1,31,82,69.5,55,2.277777778
2275,,22,51,37.5,27,89,74.5,54,3.055555556
2276,,23,51,39.6,28,96,81.2,66,4.222222222
2277,,24,53,37.4,28,100,90.7,61,3
2278,,25,61,45.7,34,100,82.4,58,7.611111111
2279,,26,64,55.1,48,100,86.5,70,12.83333333
2280,,27,56,45.9,37,97,91,82,7.722222222
2281,,28,57,45.7,37,100,91.5,77,7.611111111
2282,,29,61,56.9,54,100,92.5,86,13.83333333
,,30,53,40.8,35,100,84.1,70,4.888888889
,,31,35,32.9,32,85,76.3,72,0.5
,2020,1,47,38.1,31,89,64.8,41,3.388888889
,,2,54,46.3,40,93,65.5,51,7.944444444
,,3,48,45.6,41,100,97.5,89,7.555555556
,,4,41,35.3,32,97,87,72,1.833333333
