Day,Beta,temp
1142,1.164360762,7.11
1143,1.16470027,9.78
1144,1.165056348,10
1145,1.165431499,13.89
1146,1.165826559,15.83
1147,1.166243911,2.94
1148,1.16668427,-1.17
1149,1.167149186,0.17
1150,1.167639256,2.28
1151,1.16815567,6.39
1152,1.16869843,6.39
1153,1.16926837,3.61
1154,1.169865608,4.67
1155,1.170490026,4.28
1156,1.171141624,9.11
1157,1.171819687,11.94
1158,1.172523975,7.33
1159,1.173253775,2.89
1160,1.174008012,3.22
1161,1.174785495,2.44
1162,1.175585151,3.11
1163,1.17640543,2.5
1164,1.177244902,3.11
1165,1.17810142,-0.72
1166,1.178973198,-5
1167,1.179858446,-5
1168,1.180754662,-4.06
1169,1.181659579,0
1170,1.182570577,-0.22
1171,1.183485031,-2.67
1172,1.184400439,-11.33
1173,1.185313702,-13.11
1174,1.186222076,-6.83
1175,1.187122226,-0.17
1176,1.188011408,-9.17
1177,1.188885927,-12.78
1178,1.189742804,-5.39
1179,1.190578699,-0.78
1180,1.191390038,1.72
1181,1.192173481,0.94
1182,1.192925334,4.61
1183,1.193642139,4.33
1184,1.19432056,13.28
1185,1.194956541,0.89
1186,1.195546985,2.39
1187,1.196087956,1.61
1188,1.19657588,-0.22
1189,1.197007298,4.17
1190,1.197378278,1.33
1191,1.19768548,7.78
1192,1.197925448,8.89
1193,1.198094487,-5
1194,1.198188901,-9.33
1195,1.198205471,-14
1196,1.198140621,-13.33
1197,1.197990894,-10.78
1198,1.197753072,-2.89
1199,1.197423458,6.67
1200,1.196999073,7.17
1201,1.196476221,10.11
1202,1.195851922,-1.61
1203,1.195122719,0
1204,1.194285631,0.28
1205,1.193337083,5
1206,1.192274094,9.28
1207,1.191093206,2.78
1208,1.18979156,4.83
1209,1.188365817,9.72
1210,1.186812639,12
1211,1.185129166,11.94
1212,1.183312058,6.67
1213,1.18135798,4.39
1214,1.179264069,6.44
1215,1.177027106,0.61
1216,1.174643755,-1.28
1217,1.172111392,-2.22
1218,1.16942656,-2.33
1219,1.166586637,-3
1220,1.163589001,4.22
1221,1.160430431,2.78
1222,1.157108903,-3.33
1223,1.153621912,-5.39
1224,1.14996767,-3.94
1225,1.146144032,3.67
1226,1.142149925,5.78
1227,1.137984157,13.56
1228,1.133646011,1.22
1229,1.129135489,-6.61
1230,1.124453068,1.11
1231,1.119599819,13.94
1232,1.114576936,9.44
1233,1.109386921,2.06
1234,1.104032993,6.06
1235,1.09851861,2.22
1236,1.092848539,3.06
1237,1.087028027,11.28
1238,1.081063032,12.11
1239,1.074960947,11.39
1240,1.068729401,9.33
1241,1.062376976,14.06
1242,1.05591321,14.56
1243,1.049347997,15.89
1244,1.042692423,15.72
1245,1.035957813,-0.22
1246,1.029156446,0.83
1247,1.022300959,7.33
1248,1.015404463,11.5
1249,1.008479953,10.94
1250,1.001541615,1.83
1251,0.994603157,-1.17
1252,0.987678409,2.5
1253,0.980781257,8.89
1254,0.973925769,11.94
1255,0.967124879,12
1256,0.960392237,8.83
1257,0.953740716,9.44
1258,0.947182298,1.78
1259,0.940729022,-2.33
1260,0.934391975,-1.72
1261,0.928181529,-1.28
1262,0.922107458,-4.22
1263,0.916178703,-4.5
1264,0.91040349,-1.33
1265,0.904788971,4.67
1266,0.899341702,4.94
1267,0.894067407,5.56
1268,0.888970733,7.28
1269,0.884055853,9.11
1270,0.879325986,1.28
1271,0.874783278,5.56
1272,0.870429754,17.39
1273,0.866266131,17.94
1274,0.862293005,14.11
1275,0.858509898,12.56
1276,0.854915738,12.06
1277,0.851509213,10.94
1278,0.848288417,15.33
1279,0.845250845,9.5
1280,0.842393637,7.22
1281,0.839713335,10.83
1282,0.837206602,15.5
1283,0.834869385,12.83
1284,0.832697392,11.61
1285,0.830686092,6.28
1286,0.828830957,6.22
1287,0.82712698,10
1288,0.825569153,17.06
1289,0.824151993,19.44
1290,0.822870612,15.5
1291,0.821718931,12.89
1292,0.820691705,17.06
1293,0.819783449,18.72
1294,0.818988085,21.94
1295,0.818300366,19.44
1296,0.817714214,16
1297,0.817224026,18.83
1298,0.816824079,21.39
1299,0.816508651,20.89
1300,0.816272259,10.89
1301,0.81610918,9.83
1302,0.816014051,13.5
1303,0.815981507,16.83
1304,0.816006184,18.22
1305,0.816083193,21.11
1306,0.816207528,13.61
1307,0.816374183,12.44
1308,0.816578984,15.72
1309,0.816817164,17.67
1310,0.817084551,14.56
1311,0.817377448,10.44
1312,0.817691922,8.83
1313,0.818024516,8.44
1314,0.818371773,8.78
1315,0.81873095,10.06
1316,0.819099307,9.94
1317,0.81947422,11.39
1318,0.819853544,13.56
1319,0.820235133,19.33
1320,0.820617557,16.11
1321,0.820999146,15.67
1322,0.821378946,17.06
1323,0.821755886,21
1324,0.82212925,21.94
1325,0.82249856,23.33
1326,0.822863698,24.39
1327,0.823225021,25
1328,0.823582411,20.5
1329,0.823936462,17.06
1330,0.824287891,19.39
1331,0.824637771,15.28
1332,0.824987054,18.11
1333,0.82533741,15.39
1334,0.82569015,14.5
1335,0.826047063,18.83
1336,0.826410174,21.67
1337,0.826781631,19.83
1338,0.827163696,20.72
1339,0.827558875,19.28
1340,0.82796967,20.33
1341,0.828399181,19.22
1342,0.828850031,21.94
1343,0.829325557,23.72
1344,0.829829216,24.44
1345,0.830363989,24.78
1346,0.830933452,20.67
1347,0.831541181,18.33
1348,0.83219099,18.44
1349,0.832886457,21.61
1350,0.833631635,23.17
1351,0.83442986,25
1352,0.835285306,26.67
1353,0.836201787,25.28
1354,0.837182999,23.94
1355,0.838232636,22.44
1356,0.839354396,25.06
1357,0.840551853,25.22
1358,0.841828227,23.17
1359,0.843186617,22.06
1360,0.844630003,21.89
1361,0.846161008,25.11
1362,0.847782016,24.56
1363,0.849495053,22.33
1364,0.851301789,20.17
1365,0.853203535,18.72
1366,0.855200768,17.22
1367,0.857294083,17.28
1368,0.85948348,20.67
1369,0.861767888,25.5
1370,0.864146113,22.94
1371,0.866616488,23.11
1372,0.869176626,24.28
1373,0.87182343,25.44
1374,0.874553561,26.11
1375,0.87736249,25.17
1376,0.880245566,24.06
1377,0.883197904,23.33
1378,0.886213303,22.06
1379,0.889285564,22.78
1380,0.892407894,25.06
1381,0.895573139,22.61
1382,0.89877367,25.56
1383,0.902001739,25.11
1384,0.905249,24.22
1385,0.908507228,21.5
1386,0.91176796,24.44
1387,0.915022612,24.89
1388,0.918262959,26.44
1389,0.921480179,26.11
1390,0.924666524,26.61
1391,0.92781353,26.67
1392,0.930913806,26.78
1393,0.933960021,23.94
1394,0.936945438,23.72
1395,0.939863622,22.33
1396,0.94270885,23.72
1397,0.945476115,24.56
1398,0.948161006,24.06
1399,0.950759828,21.28
1400,0.953269839,22.89
1401,0.955688834,24.33
1402,0.958015561,24.39
1403,0.960249603,23.78
1404,0.962391436,24.56
1405,0.964442313,19.61
1406,0.966404438,18.94
1407,0.968280792,20.11
1408,0.970075011,21.39
1409,0.971791685,21.67
1410,0.973436236,22.17
1411,0.975014567,23.56
1412,0.976533413,23.39
1413,0.977999866,21.28
1414,0.979421735,21.56
1415,0.980807543,23.89
1416,0.982165456,25
1417,0.983504653,26.28
1418,0.984834313,25.78
1419,0.986163855,23.94
1420,0.987502635,25.06
1421,0.98886013,26.28
1422,0.990245581,25.56
1423,0.991668224,23.28
1424,0.993137002,20.17
1425,0.994660199,20.44
1426,0.996246099,19.44
1427,0.997902393,20.22
1428,0.999635696,21.5
1429,1.001452804,21.39
1430,1.003359079,21.17
1431,1.00535953,22.56
1432,1.007457852,21.33
1433,1.009657741,16.83
1434,1.011960745,17.67
1435,1.014368773,21.39
1436,1.016881704,23.78
1437,1.019499302,19.06
1438,1.022219658,14
1439,1.025040388,14.17
1440,1.027958155,17.89
1441,1.030968428,18.39
1442,1.034066439,16.83
1443,1.037245989,16.83
1444,1.040500641,18.5
1445,1.043823004,17.56
1446,1.047205329,18.94
1447,1.05063951,19.22
1448,1.054116726,22.94
1449,1.057627916,24.33
1450,1.061164379,22.94
1451,1.064716458,22.28
1452,1.068275332,24.28
1453,1.071831465,26.72
1454,1.075376153,27
1455,1.078900456,26.67
1456,1.082396269,25.83
1457,1.085855246,25.17
1458,1.089269638,26.06
1459,1.092633009,22.33
1460,1.095938325,17.28
1461,1.099179506,17.17
1462,1.102351189,15.22
1463,1.105448961,15.61
1464,1.108467937,19.17
1465,1.111405015,21.83
1466,1.11425674,20.78
1467,1.117021203,19.67
1468,1.11969614,21.17
1469,1.122280359,21.78
1470,1.124773026,17.11
1471,1.127173781,18.5
1472,1.129482746,18.78
1473,1.131700754,15.44
1474,1.133828402,15.39
1475,1.135867119,17
1476,1.137818575,21.06
1477,1.139684439,16.44
1478,1.141467333,11.22
1479,1.143169165,11.83
1480,1.144792795,13.22
1481,1.146340966,15.72
1482,1.14781642,16.78
1483,1.149222016,17
1484,1.150561213,19.22
1485,1.151836753,14.56
1486,1.153052092,7.83
1487,1.154210329,5.83
1488,1.155314922,8.78
1489,1.156368732,5.83
1490,1.157375216,3
1491,1.158337355,2.39
1492,1.159258485,4
1493,1.160141587,2.89
1494,1.160989523,4.72
1495,1.161805749,16.39
1496,1.162592649,12.61
1497,1.163353205,11.06
1498,1.164090157,17.83
1499,1.164805889,9.78
1500,1.165503144,7.67
1501,1.166184306,6.17
1502,1.166851401,4.94
1503,1.167506814,-1.11
1504,1.16815269,0.17
1505,1.168790817,3.5
1506,1.169422865,4.22
1507,1.170050383,4.78
1508,1.170675397,7.06
1509,1.171298862,1.72
1510,1.171922207,4.17
1511,1.172546387,11.56
1512,1.173172593,0.83
1513,1.173801422,2.5
1514,1.174433708,5.11
1515,1.175069928,-0.72
1516,1.17571044,1.83
1517,1.176355481,6.61
1518,1.177005172,8.67
1519,1.177659392,3.78
1520,1.178318024,8.72
1521,1.178980827,12.22
1522,1.179647207,9.5
1523,1.180316567,7.5
1524,1.180988312,4.56
1525,1.181661367,6
1526,1.182335258,6.33
1527,1.183008432,12.28
1528,1.1836797,5.78
1529,1.184347987,1.11
1530,1.185011864,-3.33
1531,1.18566978,-5.56
1532,1.186320186,-2.5
1533,1.186961412,-2.61
1534,1.187591791,1.28
1535,1.188209414,-2.5
1536,1.188812375,-0.67
1537,1.189398885,-2.39
1538,1.189967155,-2.17
1539,1.190514803,3.83
1540,1.191040039,4.22
1541,1.191540599,6.06
1542,1.192014694,6.28
1543,1.19246006,3.33
1544,1.192874789,5
1545,1.193256378,8.5
1546,1.193603277,1.28
1547,1.193912983,-2.11
1548,1.194183826,-6.83
1549,1.194413304,-11.89
1550,1.194599748,-15.61
1551,1.194741488,-11.17
1552,1.194835782,-8.17
1553,1.194881201,-11.17
1554,1.194875956,-15.44
1555,1.19481802,-19.61
1556,1.194705725,-18.83
1557,1.194537163,-10.44
1558,1.194310665,-14.94
1559,1.194024563,-17.39
1560,1.193677187,-15.67
1561,1.193266869,-4.67
1562,1.192792177,1.11
1563,1.192251205,0
1564,1.191642523,7.72
1565,1.190964341,13.11
1566,1.190215349,-2.44
1567,1.189393759,-9.06
1568,1.188497782,-10.67
1569,1.187525988,-7.89
1570,1.186476707,-16.56
1571,1.185348034,-13.28
1572,1.184138179,-7
1573,1.182845473,-1.33
1574,1.181467772,3.89
1575,1.180003166,6.78
1576,1.178449869,9.94
1577,1.176805377,1.56
1578,1.175067663,-1.44
1579,1.173234463,0.06
1580,1.17130363,7.17
1581,1.169272423,7.33
1582,1.167138577,2.72
1583,1.164899468,-1.22
1584,1.162552595,-3.5
1585,1.160095215,3.39
1586,1.157524705,0.06
1587,1.154838443,-9.5
1588,1.152033567,-2.22
1589,1.149107695,-2.28
1590,1.146057963,-9.11
1591,1.14288187,-5.33
1592,1.139577031,-5.61
1593,1.136141062,-6.06
1594,1.132571936,3.61
1595,1.128867388,-0.89
1596,1.125025749,-2.39
1597,1.121045709,-4.17
1598,1.116925836,0.33
1599,1.112665415,7.67
1600,1.108264089,15.61
1601,1.103721857,5.56
1602,1.099038959,-0.06
1603,1.094216704,1.94
1604,1.089256644,13
1605,1.084160805,20.44
1606,1.078932166,6.39
1607,1.073574066,4.44
1608,1.068091035,9.56
1609,1.062487602,7.56
1610,1.056769729,6.89
1611,1.050943375,5.78
1612,1.04501617,9.39
1613,1.038995385,12.22
1614,1.032889605,9.33
1615,1.026707888,3.11
1616,1.020460248,3.61
1617,1.014156342,4.22
1618,1.007807255,3.33
1619,1.001423836,3.17
1620,0.995017886,0.17
1621,0.988600731,-2.5
1622,0.982184231,0.06
1623,0.975780845,2.83
1624,0.969401836,2.17
1625,0.963059425,0.67
1626,0.956764936,-0.39
1627,0.950530291,-1
1628,0.944366097,5.67
1629,0.938282907,1.78
1630,0.932290912,2.39
1631,0.926399827,4.89
1632,0.920618653,7.56
1633,0.914955258,2.06
1634,0.909417629,0.67
1635,0.90401268,2.11
1636,0.89874649,4.28
1637,0.893624544,0.06
1638,0.888651848,1.56
1639,0.883832097,5.94
1640,0.879168868,10.83
1641,0.874664545,9.56
1642,0.870321274,10
1643,0.866140366,6.11
1644,0.862122655,7.78
1645,0.858268023,2.33
1646,0.85457623,2.28
1647,0.851046443,11.28
1648,0.847677231,0.89
1649,0.844466805,3
1650,0.84141314,4.67
1651,0.838513613,0.44
1652,0.835765481,1.22
1653,0.833165407,1.83
1654,0.83071053,2.61
1655,0.828396678,9.39
1656,0.826220274,18.72
1657,0.824177384,21.22
1658,0.822263718,17.39
1659,0.82047534,9.78
1660,0.818807602,0.22
1661,0.817256212,2.94
1662,0.815816283,7.83
1663,0.814483762,5.56
1664,0.813253641,8.67
1665,0.812121391,11.11
1666,0.811082363,13.33
1667,0.810132027,12.06
1668,0.809265375,11.83
1669,0.808478117,12.67
1670,0.807765841,10.94
1671,0.807123661,13.61
1672,0.806547523,8.83
1673,0.806032777,8.44
1674,0.80557549,14.5
1675,0.805171609,19.67
1676,0.804816961,23.22
1677,0.804507971,21.11
1678,0.804241061,20.94
1679,0.804012537,17.61
1680,0.803819537,19.17
1681,0.803658843,17
1682,0.803527713,18.5
1683,0.803423643,21.67
1684,0.803344369,21.5
1685,0.803287864,22.78
1686,0.803252578,24.06
1687,0.803236723,24.89
1688,0.803239703,25.83
1689,0.803260207,23.94
1690,0.803297758,21.94
1691,0.803352356,22.78
1692,0.803423882,20.22
1693,0.803512812,21.78
1694,0.803619862,23.33
1695,0.803745747,22.22
1696,0.803891897,22.61
1697,0.804059863,21.67
1698,0.804251313,22.83
1699,0.804468632,24.67
1700,0.804713607,24.72
1701,0.80498898,26.33
1702,0.805297256,28
1703,0.805641294,27.44
1704,0.806024075,24.11
1705,0.806448698,24.72
1706,0.806918144,24.44
1707,0.807435751,24.44
1708,0.808004975,23.72
1709,0.808628559,19.94
1710,0.809309959,22.56
1711,0.810052156,20.5
1712,0.81085825,24.89
1713,0.811730862,27.17
1714,0.812673092,23.89
1715,0.813686967,19.39
1716,0.814774871,21.39
1717,0.81593883,22.5
1718,0.817180276,24.11
1719,0.818500638,22.17
1720,0.81990087,25.56
1721,0.821381569,27.94
1722,0.822942615,28.89
1723,0.824584126,28.67
1724,0.826305032,26.89
1725,0.828104377,24.72
1726,0.829980373,22.06
1727,0.831930995,21
1728,0.833953619,20.56
1729,0.836045384,23.33
1730,0.838202477,22.61
1731,0.8404212,21.39
1732,0.842697263,23.67
1733,0.845025659,25.17
1734,0.847401381,27.22
1735,0.849819183,28.11
1736,0.852273107,28.78
1737,0.854757071,27.44
1738,0.857264996,26.89
1739,0.859790325,28.61
1740,0.862326622,26.44
1741,0.86486733,24.67
1742,0.867405653,22.28
1743,0.869935155,24.44
1744,0.872449517,27.61
1745,0.874942183,27.28
1746,0.877407193,25.89
1747,0.879838943,24.94
1748,0.882231474,26.33
1749,0.884580016,27.72
1750,0.886879802,26.78
1751,0.889126658,26
1752,0.891316652,26.67
1753,0.893446803,23.44
1754,0.895514488,25.28
1755,0.897517681,25.5
1756,0.899455309,21.83
1757,0.90132618,22
1758,0.903130531,21.11
1759,0.90486908,23.33
1760,0.906542778,25.17
1761,0.908153653,23.83
1762,0.909704447,21.5
1763,0.911197901,22.11
1764,0.912638426,21.56
1765,0.914029956,19.39
1766,0.915377498,19.78
1767,0.916686535,20.61
1768,0.91796279,23.33
1769,0.919212699,24.89
1770,0.920443058,26.61
1771,0.921661019,27.22
1772,0.922873735,27.17
1773,0.924088836,23.44
1774,0.925314426,24.44
1775,0.926558256,24.44
1776,0.927828193,25.11
1777,0.929132342,24.72
1778,0.93047893,24.61
1779,0.931875467,24.72
1780,0.933330059,24.89
1781,0.934849977,22.5
1782,0.936442554,22.72
1783,0.938114703,23.22
1784,0.939873099,22.94
1785,0.941723466,24.78
1786,0.943671823,24.44
1787,0.945722878,22.39
1788,0.947881222,20.44
1789,0.950150609,20
1790,0.95253408,19.83
1791,0.955034077,24.17
1792,0.957652211,27.33
1793,0.960389376,27.17
1794,0.963245511,29.39
1795,0.966220021,25.06
1796,0.969311297,22.33
1797,0.972516775,23.89
1798,0.975833297,24.78
1799,0.979257107,26.33
1800,0.982783318,27.83
1801,0.986406505,27.94
1802,0.99012053,27.67
1803,0.993918657,24.83
1804,0.997793555,21.56
1805,1.001737595,17.33
1806,1.005742073,15.17
1807,1.009799004,16.28
1808,1.013899088,18.89
1809,1.018033504,18.78
1810,1.022192955,22.39
1811,1.02636826,24.44
1812,1.03055048,24.72
1813,1.034730196,25.72
1814,1.038898826,25.72
1815,1.043047905,26
1816,1.047169447,25.89
1817,1.051254988,26.94
1818,1.055297613,24.89
1819,1.059290051,15.72
1820,1.063226223,18.28
1821,1.067099929,19.17
1822,1.070905924,22.5
1823,1.074639559,18.33
1824,1.078296661,14.28
1825,1.081873059,15.06
1826,1.08536613,14.22
1827,1.088773131,18.94
1828,1.092092037,21.44
1829,1.095321059,23.17
1830,1.098459244,24.28
1831,1.101505756,21.67
1832,1.104460716,20.94
1833,1.107324004,24.22
1834,1.110095859,22.94
1835,1.112777352,24.94
1836,1.115369678,24.17
1837,1.117873788,20.83
1838,1.120291471,11.61
1839,1.122624397,5.17
1840,1.124874711,5.89
1841,1.127044201,10
1842,1.129134893,8.89
1843,1.13114953,6.11
1844,1.133090258,7.83
1845,1.134959459,7.17
1846,1.136759758,8
1847,1.138493299,9.44
1848,1.140163064,3.78
1849,1.141771078,9.33
1850,1.143319964,9.61
1851,1.144812465,6.56
1852,1.146250963,8.39
1853,1.147637486,7.33
1854,1.148974657,8.5
1855,1.150264978,9.89
1856,1.151510477,9.17
1857,1.152713537,13.39
1858,1.153876066,13.61
1859,1.155000448,7.11
1860,1.156088471,5.89
1861,1.157142043,6.61
1862,1.158163548,10.72
1863,1.159154296,10.5
1864,1.160116315,10.72
1865,1.161051035,5.44
1866,1.161960125,3.11
1867,1.162845373,2.11
1868,1.163707972,-3.28
1869,1.164549112,0.5
1870,1.165370464,3.06
1871,1.166172743,-1.83
1872,1.166957259,-2.72
1873,1.167725086,-0.06
1874,1.16847682,1
1875,1.169213772,2.94
1876,1.16993618,4.83
1877,1.170644879,2.67
1878,1.171340227,0.72
1879,1.1720227,0.44
1880,1.172692776,2.22
1881,1.173350573,5
1882,1.17399621,8.56
1883,1.174629688,8.78
1884,1.175251126,1.28
1885,1.175860047,-5.22
1886,1.17645669,-4.83
1887,1.1770401,2.11
1888,1.177610636,6.06
1889,1.178167105,9.44
1890,1.178709388,9.78
1891,1.17923665,2.56
1892,1.179748297,-0.28
1893,1.180243492,-2.39
1894,1.180721402,-0.33
1895,1.181180954,-4.44
1896,1.181621671,-5.5
1897,1.182042122,-3.72
1898,1.182441473,-5.94
1899,1.182818651,-1.39
1900,1.183172226,3.72
1901,1.183501601,4.89
1902,1.183805346,7.67
1903,1.184082389,5.61
1904,1.184331417,4.78
1905,1.184551358,1.56
1906,1.184741259,0.78
1907,1.184899449,4.17
1908,1.185025454,7.5
1909,1.185117364,3.56
1910,1.185174704,0.83
1911,1.185196161,0.61
1912,1.185180545,-0.06
1913,1.18512702,2.78
1914,1.185034513,2.5
1915,1.184902191,6.72
1916,1.184728742,8.06
1917,1.184513569,-0.56
1918,1.184255719,-0.94
1919,1.183954358,8.44
1920,1.183608651,3.89
1921,1.183217883,2
1922,1.182781339,0
1923,1.182297707,3.33
1924,1.181767106,4.44
1925,1.181188345,5.39
1926,1.180560589,10.06
1927,1.179883242,10.17
1928,1.179155469,-4
1929,1.178376436,-5.39
1930,1.177545428,-2.33
1931,1.176661372,-1.11
1932,1.175723433,-1.89
1933,1.174730778,-6.33
1934,1.173681974,-2.83
1935,1.172575951,0.22
1936,1.171411395,0.89
1937,1.170187235,0.89
1938,1.168901801,-1.28
1939,1.167553663,-10.83
1940,1.166140914,-12.61
1941,1.164661765,-1.67
1942,1.163114429,4.67
1943,1.161496758,-4.61
1944,1.159806728,-10.61
1945,1.158041716,-2.89
1946,1.156199694,-7.5
1947,1.15427804,-0.89
1948,1.152273893,-10.89
1949,1.15018487,-18.89
1950,1.14800787,-15.61
1951,1.145740271,-7.56
1952,1.143379092,-1.67
1953,1.140921474,8.67
1954,1.138364077,10.17
1955,1.135704398,1.72
1956,1.132939219,8.56
1957,1.130065441,8.61
1958,1.127080679,-7.5
1959,1.123981714,-7.33
1960,1.120766044,-1.94
1961,1.117431164,1.83
1962,1.11397481,2.72
1963,1.110394716,-2.89
1964,1.106688738,6.61
1965,1.102855682,-0.56
1966,1.098893642,-3.44
1967,1.094802141,-1.89
1968,1.090579987,-1.67
1969,1.086227179,-2.17
1970,1.081743479,1.72
1971,1.07712996,2.11
1972,1.072387338,1.67
1973,1.067517161,6.72
1974,1.062521577,4.39
1975,1.057403445,-2.89
1976,1.052165627,0.67
1977,1.046812296,1.39
1978,1.041347504,-1.06
1979,1.035776854,1.22
1980,1.030105591,1.83
1981,1.024339914,-2.39
1982,1.018486857,-12.5
1983,1.012553692,-9.83
1984,1.006548405,-6.89
1985,1.000479579,-2.11
1986,0.994355738,0.56
1987,0.988186359,4.72
1988,0.981981039,5.11
1989,0.975749493,3.22
1990,0.969502211,3.67
1991,0.963249087,12.5
1992,0.957000732,14.22
1993,0.950767279,3.94
1994,0.944559038,2.06
1995,0.938386202,2.06
1996,0.932258606,2.44
1997,0.926185846,3.94
1998,0.920177341,5.22
1999,0.914241791,5.11
2000,0.908387661,4.78
2001,0.902622819,4.06
2002,0.896954775,7.5
2003,0.891390443,7.11
2004,0.885936022,3.56
2005,0.880597115,6.83
2006,0.875378847,12.83
2007,0.870285511,12.83
2008,0.865321159,7.83
2009,0.860489011,-0.72
2010,0.855791807,2.06
2011,0.851231575,7.67
2012,0.846809864,9.56
2013,0.842527866,12.44
2014,0.838386536,11.28
2015,0.834385633,13.83
2016,0.830525041,16.61
2017,0.82680428,17.61
2018,0.823222399,15
2019,0.819778204,12.17
2020,0.816470027,17.28
2021,0.813296437,14
2022,0.81025517,11
2023,0.807344198,5.33
2024,0.804561138,5.56
2025,0.801903844,15.11
2026,0.799369216,18.67
2027,0.796955228,15.28
2028,0.794658899,6.5
2029,0.792477489,5.94
2030,0.790408254,8.61
2031,0.788448453,17.06
2032,0.786594987,15.78
2033,0.78484571,12.11
2034,0.783197641,15
2035,0.781647921,12.78
2036,0.780194044,9.89
2037,0.778833389,8.56
2038,0.777563572,13.17
2039,0.776382089,14.33
2040,0.775286794,19.61
2041,0.774275303,16.06
2042,0.77334559,14.61
2043,0.772495389,12.5
2044,0.771723032,14.78
2045,0.77102685,17.5
2046,0.770404935,18.33
2047,0.769855857,19.17
2048,0.769378304,20.28
2049,0.768970847,10.44
2050,0.768632531,9.89
2051,0.768362284,8.11
2052,0.76815927,10.39
2053,0.768022895,13.44
2054,0.767952323,16
2055,0.767947316,17
2056,0.768007517,22.78
2057,0.768132567,23.89
2058,0.768322468,20.22
2059,0.768577218,13.67
2060,0.768896699,11.39
2061,0.769281387,18.56
2062,0.769731283,22.83
2063,0.770246625,23.11
2064,0.77082777,25.11
2065,0.771474957,22.94
2066,0.772188663,23.33
2067,0.772969007,25.78
2068,0.773816228,21.83
2069,0.774730444,19.94
2070,0.775711775,20.5
2071,0.77676034,21.78
2072,0.777875781,20.67
2073,0.77905786,18.33
2074,0.780306101,21.28
2075,0.781619906,22.5
2076,0.782998443,23.44
2077,0.784440517,22.89
2078,0.785944939,22.61
2079,0.787510395,21
2080,0.789134741,19.83
2081,0.790816188,18.78
2082,0.792552352,19.11
2083,0.794340611,14.61
2084,0.79617846,17.06
2085,0.798062325,19.06
2086,0.799989223,22
2087,0.8019557,21.44
2088,0.80395782,21.78
2089,0.80599153,22.56
2090,0.808052897,19.94
2091,0.810137272,19.33
2092,0.812240481,21
2093,0.814357996,21.67
2094,0.816484809,21.39
2095,0.818616509,22.61
2096,0.820748448,25.44
2097,0.822875738,25.83
2098,0.824993968,26.17
2099,0.827098608,27.28
2100,0.829185247,27.61
2101,0.831249833,26.11
2102,0.833288193,28
2103,0.83529675,24.83
2104,0.837272167,25.67
2105,0.839211106,26.72
2106,0.841111064,26.17
2107,0.842969418,25.67
2108,0.84478426,25.44
2109,0.846553922,25.56
2110,0.84827745,28.17
2111,0.849954009,25.94
2112,0.851583481,24
2113,0.853165984,25.39
2114,0.854702115,26.94
2115,0.856193185,26.72
2116,0.857640982,25
2117,0.859047174,26.06
2118,0.860414267,28.28
2119,0.861745834,29.11
2120,0.863044739,28.56
2121,0.864314795,26.28
2122,0.865560174,22.06
2123,0.866785407,21.5
2124,0.867995381,21.28
2125,0.869195223,22.5
2126,0.870390296,23.89
2127,0.871585965,24.72
2128,0.872788668,25.78
2129,0.874003768,23.78
2130,0.87523818,24.17
2131,0.876497746,22.94
2132,0.877788782,22.94
2133,0.879117966,25.11
2134,0.880491614,24.44
2135,0.881916285,25.5
2136,0.883398056,26.06
2137,0.884943604,25.39
2138,0.886558414,25.06
2139,0.888248682,25
2140,0.890020251,24
2141,0.891878247,23.5
2142,0.893828034,24.06
2143,0.895874143,24.44
2144,0.898021102,24.17
2145,0.900272727,24.33
2146,0.902632833,23.06
2147,0.905104041,23.28
2148,0.907689214,22.94
2149,0.9103899,24.5
2150,0.91320765,25.83
2151,0.916142941,24.39
2152,0.919196248,23.06
2153,0.9223665,22.78
2154,0.925652504,21.67
2155,0.929052711,20.11
2156,0.932564259,21.44
2157,0.936183691,21.5
2158,0.939907193,22.89
2159,0.943730235,20.28
2160,0.947647452,21.06
2161,0.951653183,22.94
2162,0.955741048,20.33
2163,0.959904313,21.22
2164,0.964135528,21.56
2165,0.9684273,23.39
2166,0.972771525,22.67
2167,0.977160096,19.22
2168,0.981584668,20.56
2169,0.986036777,19.5
2170,0.990507722,20.33
2171,0.994989157,22.67
2172,0.999472737,26
2173,1.003950238,26.83
2174,1.008413553,26.89
2175,1.012855172,26.5
2176,1.017267466,21.5
2177,1.021643758,21.78
2178,1.025976896,25.39
2179,1.030261397,23.11
2180,1.034491062,23.56
2181,1.038661003,23.5
2182,1.042766333,24.61
2183,1.046802759,25.11
2184,1.050766826,24.89
