number,,,temp,,,hum,,,temp
,,time,Max,Avg,Min,Max,Avg,Min,Avg
1864,,6,56,48.6,39,100,78.7,57,9.222222222
1865,,7,46,36.7,30,96,78.3,54,2.611111111
1866,,8,39,33.7,30,100,85.6,70,0.944444444
1867,,9,34,30.6,20,100,90.7,68,-0.777777778
1868,,10,30,24,15,91,71.4,49,-4.444444444
1869,,11,45,34.8,27,89,70.3,55,1.555555556
1870,,12,36,31.5,26,100,91,78,-0.277777778
1871,,13,28,22.1,17,92,78,63,-5.5
1872,,14,33,25,14,95,72.4,54,-3.888888889
1873,,15,31,27.8,20,100,89.8,78,-2.333333333
1874,,16,38,31.9,27,96,84.1,75,-0.055555556
1875,,17,36,33.8,28,96,90.5,86,1
1876,,18,36,33.6,32,96,90.6,81,0.888888889
1877,,19,40,35.1,32,92,84.2,73,1.722222222
1878,,20,33,30.5,28,82,72.8,64,-0.833333333
1879,,21,50,36.9,28,88,74,52,2.722222222
1880,,22,57,42.3,29,92,71.1,45,5.722222222
1881,,23,51,44.6,40,100,80.4,61,7
1882,,24,56,47.1,41,93,82.9,62,8.388888889
1883,,25,51,44.4,32,97,89.1,80,6.888888889
1884,,26,31,27.6,20,96,83.9,71,-2.444444444
1885,,27,21,18.1,14,84,75.7,71,-7.722222222
1886,,28,30,22.6,11,88,74.6,64,-5.222222222
1887,,29,40,32.2,28,93,82.1,70,0.111111111
1888,,30,48,35.5,26,96,86.6,68,1.944444444
1889,,1,62,50.2,40,100,92.3,74,10.11111111
1890,,2,52,40.8,36,93,82.2,63,4.888888889
1891,,3,36,34.3,32,93,86,78,1.277777778
1892,,4,32,30,27,93,83.1,73,-1.111111111
1893,,5,38,30.9,26,92,76.4,67,-0.611111111
1894,,6,36,29.1,15,96,84.4,64,-1.611111111
1895,,7,27,17.8,9,92,81.1,69,-7.888888889
1896,,8,27,20.3,15,88,76.7,61,-6.5
1897,,9,32,21.4,13,92,80.6,64,-5.888888889
1898,,10,32,19,9,95,85.1,72,-7.222222222
1899,,11,46,35.7,26,75,65.5,56,2.055555556
1900,,12,46,37.6,28,92,77.1,65,3.111111111
1901,,13,44,38.8,29,100,95.7,88,3.777777778
1902,,14,43,40.2,37,100,96.9,92,4.555555556
1903,,15,49,38.3,33,100,79.8,54,3.5
1904,,16,52,35.2,26,96,82,41,1.777777778
1905,,17,48,36.1,28,85,68.5,39,2.277777778
1906,,18,47,35,24,92,75.5,52,1.666666667
1907,,19,52,44.2,37,83,73,63,6.777777778
1908,,20,46,42.7,38,97,90.6,86,5.944444444
1909,,21,37,34.2,30,89,82.2,78,1.222222222
1910,,22,47,33.7,22,92,78.6,56,0.944444444
1911,,23,43,32.2,26,92,76.3,45,0.111111111
1912,,24,45,35.3,21,92,68.5,48,1.833333333
1913,,25,49,40.7,32,82,64.8,44,4.833333333
1914,,26,47,38.7,29,96,67.9,0,3.722222222
1915,,27,54,47.4,42,100,89.4,0,8.555555556
1916,,28,47,33,27,89,60.4,0,0.555555556
1917,,29,26,24.2,19,89,75.9,71,-4.333333333
1918,,30,40,29.8,17,92,79.5,65,-1.222222222
1919,,31,44,40.6,37,100,96,89,4.777777778
1920,2019,1,37,32.6,30,100,93.4,82,0.333333333
1921,,2,31,29.2,28,100,88.4,78,-1.555555556
1922,,3,41,31.4,23,92,79.5,58,-0.333333333
1923,,4,52,36.1,24,96,75.3,39,2.277777778
1924,,5,55,40.8,32,89,78.4,59,4.888888889
1925,,6,51,42.4,32,100,83.1,71,5.777777778
1926,,7,61,52.9,44,93,77.6,67,11.61111111
1927,,8,48,44,34,80,58.4,41,6.666666667
1928,,9,33,25.7,20,71,57.5,49,-3.5
1929,,10,30,22,17,78,65,45,-5.555555556
1930,,11,32,27.6,19,96,80,59,-2.444444444
1931,,12,32,29.9,28,96,91.8,88,-1.166666667
1932,,13,29,27.6,20,96,85.5,74,-2.444444444
1933,,14,29,13.1,5,100,90.9,81,-10.5
1934,,15,33,29.2,27,96,89.7,82,-1.555555556
1935,,16,34,32.7,32,96,90,82,0.388888889
1936,,17,36,33.6,32,100,92.8,81,0.888888889
1937,,18,34,32.6,31,92,86.4,79,0.333333333
1938,,19,33,27.6,17,96,87.1,71,-2.444444444
1939,,20,16,9.8,3,77,67.9,54,-12.33333333
1940,,21,22,14.1,2,77,68.9,62,-9.944444444
1941,,22,38,32.7,22,97,81.1,63,0.388888889
1942,,23,39,29.9,17,100,92.1,81,-1.166666667
1943,,24,25,18.5,7,96,82.5,58,-7.5
1944,,25,26,16.6,1,96,74.3,60,-8.555555556
1945,,26,29,17.5,2,92,86.6,78,-8.055555556
1946,,27,26,16.4,8,84,74.3,59,-8.666666667
1947,,28,39,25.9,8,89,76,63,-3.388888889
1948,,29,16,7.9,1,77,63.2,45,-13.38888889
1949,,30,-1,-6.7,-14,79,61.8,51,-21.5
1950,,31,19,8,-5,74,67.1,57,-13.33333333
1951,,1,32,24.1,17,96,77.7,56,-4.388888889
1952,,2,50,40.6,31,96,65.4,0,4.777777778
1953,,3,57,48.9,42,97,70.5,0,9.388888889
1954,,4,58,44.3,27,100,78.3,0,6.833333333
1955,,5,34,29.6,22,100,90,78,-1.333333333
1956,,6,36,33.9,32,100,95.6,86,1.055555556
1957,,7,39,32.6,14,100,91.1,0,0.333333333
1958,,8,18,13.1,9,85,75.3,60,-10.5
1959,,9,27,18.8,8,81,68.8,51,-7.333333333
1960,,10,32,29.2,23,100,93.7,75,-1.555555556
1961,,11,35,32.7,31,100,96.7,85,0.388888889
1962,,12,35,31.5,22,100,85.6,67,-0.277777778
1963,,13,38,28.1,18,78,70.3,59,-2.166666667
1964,,14,56,40.7,26,89,73.2,54,4.833333333
1965,,15,23,18.5,14,81,72.9,62,-7.5
1966,,16,32,24.1,13,88,77.7,66,-4.388888889
1967,,17,31,29.3,27,100,94.9,85,-1.5
1968,,18,28,26.4,25,92,83.1,75,-3.111111111
1969,,19,33,29.9,22,92,77.5,69,-1.166666667
1970,,20,39,34.4,31,100,88.3,75,1.333333333
1971,,21,37,33.1,30,88,75.9,57,0.611111111
1972,,22,43,35.7,27,89,74.6,55,2.055555556
1973,,23,53,43.9,37,82,62.4,38,6.611111111
1974,,24,49,31.8,21,89,70.5,59,-0.111111111
1975,,25,32,23.5,15,84,62.3,36,-4.722222222
1976,,26,40,31.3,24,88,73.1,55,-0.388888889
1977,,27,35,29.7,19,92,79.1,70,-1.277777778
1978,,28,30,23.2,16,84,71.8,59,-4.888888889
1979,,1,43,31.7,20,85,70.8,43,-0.166666667
1980,,2,35,32.1,28,81,68,54,0.055555556
1981,,3,28,20,3,89,74.9,53,-6.666666667
1982,,4,14,6.7,-3,76,66.7,59,-14.05555556
1983,,5,21,14.2,7,73,63.8,54,-9.888888889
1984,,6,32,22.2,7,80,63,48,-5.444444444
1985,,7,30,28.2,27,93,84.3,64,-2.111111111
1986,,8,38,33.4,30,92,87.8,82,0.777777778
1987,,9,52,38.2,34,100,91.5,0,3.444444444
1988,,10,45,37.5,32,79,71,55,3.055555556
1989,,11,49,37.1,29,85,62.8,41,2.833333333
1990,,12,48,41.2,30,85,66,50,5.111111111
1991,,13,64,54.3,43,100,70.6,0,12.38888889
1992,,14,64,52.7,41,97,77.3,54,11.5
1993,,15,47,39.2,32,89,68,34,4
1994,,16,49,37.8,27,88,60.9,32,3.222222222
1995,,17,47,38.8,29,92,63.9,36,3.777777778
1996,,18,48,36.8,26,100,68.3,39,2.666666667
1997,,19,54,42.7,27,100,61.4,37,5.944444444
1998,,20,52,46.4,41,93,77.4,60,8
1999,,21,52,42.5,36,87,73.2,49,5.833333333
2000,,22,56,44.1,33,92,63.3,31,6.722222222
2001,,23,55,44.4,29,89,59,37,6.888888889
2002,,24,58,49.9,45,100,89.6,74,9.944444444
2003,,25,53,43.3,32,100,77.9,47,6.277777778
2004,,26,51,38.5,25,75,50.2,21,3.611111111
2005,,27,61,48.7,29,82,48.9,34,9.277777778
2006,,28,72,57,48,100,78.3,43,13.88888889
2007,,29,55,52.4,49,100,98.5,92,11.33333333
2008,,30,50,41.3,35,100,90.6,65,5.166666667
2009,,31,41,33.9,28,88,58.2,40,1.055555556
2010,,1,50,39.5,28,96,65.8,48,4.166666667
2011,,2,61,46.7,35,92,61.5,41,8.166666667
2012,,3,59,46.7,31,100,66.7,42,8.166666667
2013,,4,54,50.3,48,100,86.3,64,10.16666667
2014,,5,57,51.2,45,100,93.7,77,10.66666667
2015,,6,69,50.2,40,100,89.4,57,10.11111111
2016,,7,77,64.3,55,97,79.7,50,17.94444444
2017,,8,74,62.6,52,100,66.1,24,17
2018,,9,72,61.8,52,66,44.7,23,16.55555556
2019,,10,68,55.3,45,83,66.8,45,12.94444444
2020,,11,75,60.8,50,89,68.6,40,16
2021,,12,57,47,40,73,50.4,31,8.333333333
2022,,13,57,47,33,85,50,30,8.333333333
2023,,14,41,34.9,32,100,96.5,89,1.611111111
2024,,15,59,46.5,29,100,71.6,53,8.055555556
2025,,16,78,64.4,52,77,63,43,18
2026,,17,78,68.2,59,84,66.4,45,20.11111111
2027,,18,64,53.6,45,100,91.9,74,12
2028,,19,58,47.6,40,93,66.7,36,8.666666667
2029,,20,68,52.7,38,65,40.4,17,11.5
2030,,21,77,63.4,42,82,47.4,30,17.44444444
2031,,22,81,69.5,58,81,61.4,41,20.83333333
2032,,23,63,56.8,54,87,81,72,13.77777778
2033,,24,55,53.5,50,96,85.8,74,11.94444444
2034,,25,63,53.4,47,100,91.9,70,11.88888889
2035,,26,66,55.6,47,93,52.2,25,13.11111111
2036,,27,62,51,37,97,78.7,44,10.55555556
2037,,28,57,45.7,37,93,74.1,51,7.611111111
2038,,29,63,55.1,49,93,84.8,72,12.83333333
2039,,30,62,56.3,52,100,95.1,83,13.5
2040,,1,73,63.8,57,100,89.8,64,17.66666667
2041,,2,65,59.6,52,100,97.2,89,15.33333333
2042,,3,61,54.3,50,97,84.6,69,12.38888889
2043,,4,65,56.8,48,100,74.6,56,13.77777778
2044,,5,74,54.2,42,100,80.4,37,12.33333333
2045,,6,75,65.3,53,81,70.8,57,18.5
2046,,7,71,60.1,53,96,81.5,63,15.61111111
2047,,8,82,65.5,53,100,81.8,54,18.61111111
2048,,9,66,58.2,48,100,87.8,74,14.55555556
2049,,10,62,52,45,97,69.8,46,11.11111111
2050,,11,51,48,45,100,92.5,74,8.888888889
2051,,12,50,47.7,46,97,94.1,80,8.722222222
2052,,13,66,50.2,0,100,76.7,0,10.11111111
2053,,14,69,57.4,43,97,73.5,42,14.11111111
2054,,15,74,65.1,53,100,80.6,59,18.38888889
2055,,16,89,74.3,59,100,70.5,38,23.5
2056,,17,86,75.6,65,93,66.2,40,24.22222222
2057,,18,85,76.6,66,84,60.5,40,24.77777778
2058,,19,78,68.5,56,90,69.6,42,20.27777778
2059,,20,60,54.6,50,89,68.5,51,12.55555556
2060,,21,60,56.2,46,100,89.2,59,13.44444444
2061,,22,82,69.5,58,100,81.8,52,20.83333333
2062,,23,79,70.1,63,100,79.3,55,21.16666667
2063,,24,89,78.4,67,90,71.9,55,25.77777778
2064,,25,86,77.3,69,87,68.5,51,25.16666667
2065,,26,77,69.5,65,100,86.1,62,20.83333333
2066,,27,86,75.8,64,100,75,51,24.33333333
2067,,28,86,76.1,64,96,73.8,53,24.5
2068,,29,82,71.5,64,96,84.3,65,21.94444444
2069,,30,78,68,59,100,82.3,50,20
2070,,31,79,69,56,100,75.3,52,20.55555556
2071,,1,85,73.6,63,90,69.2,40,23.11111111
2072,,2,78,68.4,55,97,63.8,29,20.22222222
2073,,3,81,68.7,52,93,55,31,20.38888889
2074,,4,85,74.7,64,81,60,49,23.72222222
2075,,5,86,74.4,68,93,82.5,63,23.55555556
2076,,6,87,77.3,65,100,72.3,46,25.16666667
2077,,7,86,76.8,67,87,57.6,33,24.88888889
2078,,8,84,74.3,62,79,63.8,53,23.5
2079,,9,86,75.1,66,97,76.7,49,23.94444444
2080,,10,78,68.2,58,87,56.6,30,20.11111111
2081,,11,83,71.3,55,89,49.2,26,21.83333333
2082,,12,71,64.4,55,93,72,51,18
2083,,13,72,62.2,52,93,59.4,30,16.77777778
2084,,14,76,65.2,52,90,66.3,33,18.44444444
2085,,15,79,66.7,62,100,92.5,74,19.27777778
2086,,16,81,71.8,64,97,85.9,67,22.11111111
2087,,17,72,66.5,63,100,92.5,83,19.16666667
2088,,18,82,71.8,63,100,81.4,52,22.11111111
2089,,19,75,70,62,100,94.3,81,21.11111111
2090,,20,78,66.8,61,97,81.7,52,19.33333333
2091,,21,73,66.8,61,100,92.8,71,19.33333333
2092,,22,79,70.6,66,100,89.7,76,21.44444444
2093,,23,78,73.5,70,97,88.8,76,23.05555556
2094,,24,80,70.9,65,100,83.6,54,21.61111111
2095,,25,86,75.3,63,90,64.4,41,24.05555556
2096,,26,88,77.1,65,93,77,59,25.05555556
2097,,27,89,78.4,68,96,73.9,51,25.77777778
2098,,28,88,74.4,66,100,84.9,63,23.55555556
2099,,29,91,79.4,66,100,74.7,50,26.33333333
2100,,30,93,79.8,70,97,75,49,26.55555556
2101,,1,88,79.6,72,93,77.2,51,26.44444444
2102,,2,92,82.2,74,91,73.1,50,27.88888889
2103,,3,90,77.8,72,100,81.7,57,25.44444444
2104,,4,86,78.3,71,100,82.1,63,25.72222222
2105,,5,91,80,72,100,81.8,55,26.66666667
2106,,6,91,82.1,72,100,78.6,57,27.83333333
2107,,7,84,75.9,69,87,73.5,58,24.38888889
2108,,8,87,77.1,64,90,71.2,53,25.05555556
2109,,9,89,81.1,70,90,70.5,55,27.27777778
2110,,10,95,85,73,94,67.9,40,29.44444444
2111,,11,85,76,67,90,72.6,55,24.44444444
2112,,12,88,76.3,64,93,66.5,41,24.61111111
2113,,13,90,79.3,65,97,67.5,45,26.27777778
2114,,14,91,81.7,67,93,65.2,42,27.61111111
2115,,15,83,75.6,69,96,78.8,58,24.22222222
2116,,16,86,77.3,72,100,86.8,65,25.16666667
2117,,17,92,79.5,72,100,80,50,26.38888889
2118,,18,92,83.4,72,93,76.4,62,28.55555556
2119,,19,93,85.6,78,90,75.4,59,29.77777778
2120,,20,93,85.4,78,93,73.6,54,29.66666667
2121,,21,88,80.8,74,94,79.7,61,27.11111111
2122,,22,81,72.5,59,90,69.8,50,22.5
2123,,23,84,70.8,56,93,67,39,21.55555556
2124,,24,85,71.8,58,100,71.4,40,22.11111111
2125,,25,86,74,60,96,65.3,38,23.33333333
2126,,26,84,75.8,68,84,67.5,52,24.33333333
2127,,27,88,78.7,70,81,64,48,25.94444444
2128,,28,89,80.2,70,87,65.9,48,26.77777778
2129,,29,84,76.3,69,96,81.9,60,24.61111111
2130,,30,84,73,63,97,76,51,22.77777778
2131,,31,81,70.3,58,97,71.5,48,21.27777778
2132,,1,81,70,55,96,70.7,47,21.11111111
2133,,2,85,73.7,61,97,71.3,48,23.16666667
2134,,3,87,74.2,61,93,66.3,37,23.44444444
2135,,4,88,75.3,60,97,71.4,45,24.05555556
2136,,5,88,76.7,65,100,68.1,28,24.83333333
2137,,6,86,75.2,68,93,79,59,24
2138,,7,85,74.7,62,100,74.4,49,23.72222222
2139,,8,88,77.2,67,97,78.2,57,25.11111111
2140,,9,83,73.3,61,93,64.5,41,22.94444444
2141,,10,85,73.3,58,97,66.4,40,22.94444444
2142,,11,84,75.7,69,96,80.7,62,24.27777778
2143,,12,88,77,73,100,91.7,67,25
2144,,13,84,76.1,69,100,89.1,63,24.5
2145,,14,81,73,66,97,77.7,56,22.77777778
2146,,15,82,70.6,62,97,81.5,51,21.44444444
2147,,16,82,75.3,69,91,78,67,24.05555556
2148,,17,80,73.8,68,96,86.3,67,23.22222222
2149,,18,84,78.2,71,96,77.8,58,25.66666667
2150,,19,91,75.7,68,100,87.4,52,24.27777778
2151,,20,82,72.6,68,100,88.4,71,22.55555556
2152,,21,83,71.5,64,100,91.1,65,21.94444444
2153,,22,79,73,65,97,86.2,62,22.77777778
2154,,23,79,69,59,90,71.3,50,20.55555556
2155,,24,76,66.4,56,90,68.1,43,19.11111111
2156,,25,77,69.2,60,93,79.7,60,20.66666667
2157,,26,79,72.5,69,97,90.7,69,22.5
2158,,27,81,71,61,100,81.4,52,21.66666667
2159,,28,78,66.8,56,93,72.1,45,19.33333333
2160,,29,83,72.5,59,93,79,60,22.5
2161,,30,73,69.4,64,93,76.5,68,20.77777778
2162,,31,76,68.8,61,87,75.2,62,20.44444444
2163,,1,79,68.3,62,100,94.4,71,20.16666667
2164,,2,83,65.2,60,100,91.8,56,18.44444444
2165,,3,86,76.3,67,96,82.6,65,24.61111111
2166,,4,77,68.8,59,96,77.5,58,20.44444444
2167,,5,77,66.5,56,97,76.8,55,19.16666667
2168,,6,80,72,59,93,77.6,62,22.22222222
2169,,7,79,59.9,52,100,89.2,48,15.5
2170,,8,71,66.8,63,97,88.4,78,19.33333333
2171,,9,87,75.9,63,97,78.9,67,24.38888889
2172,,10,89,79.4,73,90,76.8,57,26.33333333
2173,,11,88,80.2,73,93,76.2,57,26.77777778
2174,,12,89,81.1,73,90,73.4,55,27.27777778
2175,,13,79,71.5,56,97,75.2,48,21.94444444
2176,,14,82,70.3,54,97,67.9,45,21.27777778
2177,,15,86,68.8,0,93,64.5,0,20.44444444
2178,,16,90,53.1,0,100,49.2,0,11.72222222
2179,,17,85,71.8,62,100,81.3,55,22.11111111
2180,,18,85,74.3,63,97,72.1,49,23.5
2181,,19,87,75.5,63,93,70.7,49,24.16666667
2182,,20,88,77.6,67,87,70.6,53,25.33333333
2183,,21,82,75.8,72,93,78.6,65,24.33333333
2184,,22,78,73.9,71,96,82.1,62,23.27777778
2185,,23,76,64.9,55,96,56.5,0,18.27777778
2186,,24,79,67,54,97,67.7,45,19.44444444
2187,,25,83,69.6,61,87,68.3,46,20.88888889
2188,,26,75,61.9,53,94,65.9,31,16.61111111
2189,,27,90,73,58,96,65.7,48,22.77777778
2190,,28,85,71.2,66,100,85,55,21.77777778
2191,,29,86,72.2,68,100,92,61,22.33333333
2192,,30,89,78.6,71,87,68.4,46,25.88888889
2193,,1,90,80.8,73,84,66.7,50,27.11111111
2194,,2,86,78.5,72,97,73,57,25.83333333
2195,,3,74,63.5,50,100,83.2,55,17.5
2196,,4,68,55.7,46,89,69,45,13.16666667
2197,,5,71,60.2,49,90,74.3,47,15.66666667
2198,,6,71,60.5,49,93,67.7,32,15.83333333
2199,,7,73,56,41,93,67.6,24,13.33333333
2200,,8,73,53.2,42,97,70.9,29,11.77777778
2201,,9,72,60,44,89,60.3,35,15.55555556
2202,,10,68,63.5,58,93,84.8,72,17.5
2203,,11,67,47.3,33,93,84,60,8.5
2204,,12,58,46,33,85,56.9,32,7.777777778
2205,,13,65,50.6,38,86,55.4,24,10.33333333
2206,,14,64,47.7,32,92,65.7,31,8.722222222
2207,,15,67,57.4,47,75,66,48,14.11111111
2208,,16,54,45.8,37,89,68.1,49,7.666666667
2209,,17,59,44.3,32,92,73,41,6.833333333
2210,,18,65,51.9,38,89,62.6,40,11.05555556
2211,,19,68,57.9,48,84,62.8,40,14.38888889
2212,,20,64,56.6,53,87,78.3,58,13.66666667
2213,,21,66,59.8,51,90,72.6,41,15.44444444
2214,,22,59,50.3,41,66,56.8,41,10.16666667
2215,,23,70,56.5,40,70,48.5,28,13.61111111
2216,,24,54,46.6,42,82,74,64,8.111111111
2217,,25,53,47,42,80,68.7,52,8.333333333
2218,,26,49,46.6,43,97,89,74,8.111111111
2219,,27,63,49.4,39,93,83,54,9.666666667
2220,,28,51,47.5,37,96,82.1,68,8.611111111
2221,,29,44,37.6,35,93,84,73,3.111111111
2222,,30,39,37,34,93,91.3,87,2.777777778
2223,,31,33,30.5,26,93,84.9,69,-0.833333333
2224,,1,52,38,26,84,64.7,36,3.333333333
2225,,2,49,38.9,30,92,70.7,44,3.833333333
2226,,3,58,45,28,82,55.7,32,7.222222222
2227,,4,54,47.2,41,76,61.9,50,8.444444444
2228,,5,50,41.1,31,89,65.7,38,5.055555556
2229,,6,53,45.8,38,86,65,50,7.666666667
2230,,7,37,31.6,23,80,61,37,-0.222222222
2231,,8,34,25.5,15,84,55.6,35,-3.611111111
2232,,9,57,41.7,30,73,55.5,39,5.388888889
2233,,10,58,45.6,37,83,69.2,45,7.555555556
2234,,11,38,26.2,14,92,81.2,57,-3.222222222
2235,,12,18,11.4,6,73,63.8,45,-11.44444444
2236,,13,30,21.3,10,70,62.7,55,-5.944444444
2237,,14,35,28.5,19,88,73.5,64,-1.944444444
2238,,15,45,28.8,16,92,75.5,49,-1.777777778
2239,,16,45,32,24,92,79,56,0
2240,,17,48,38.6,27,93,85.3,61,3.666666667
2241,,18,42,39.7,37,89,79.9,67,4.277777778
2242,,19,46,38.7,29,96,87.4,73,3.722222222
2243,,20,52,37.5,27,96,82.2,63,3.055555556
2244,,21,60,49.6,40,87,78.8,73,9.777777778
2245,,22,39,33.1,28,89,77.3,67,0.611111111
2246,,23,41,35.1,31,89,81.3,70,1.722222222
2247,,24,56,42.5,31,85,70.8,49,5.833333333
2248,,25,62,47.7,35,89,66.3,43,8.722222222
2249,,26,59,49.9,33,92,84,77,9.944444444
2250,,27,56,41.8,34,83,66.9,53,5.444444444
2251,,28,36,34.3,32,85,76.8,67,1.277777778
2252,,29,41,38.3,35,93,84.6,76,3.5
2253,,30,51,44.4,38,97,91.6,68,6.888888889
2254,,1,44,35.8,32,93,84.3,62,2.111111111
2255,,2,33,31,25,92,82.8,73,-0.555555556
2256,,3,42,34.2,26,89,77.6,67,1.222222222
2257,,4,52,40.3,31,89,69.6,50,4.611111111
2258,,5,56,42.6,27,89,71,51,5.888888889
2259,,6,48,37.7,25,85,71.2,55,3.166666667
2260,,7,44,33,22,88,74.2,55,0.555555556
2261,,8,53,44.5,34,89,80.2,68,6.944444444
2262,,9,50,42.7,22,93,81.8,63,5.944444444
2263,,10,29,23.1,17,74,60.2,49,-4.944444444
2264,,11,36,26.2,16,84,68,48,-3.222222222
2265,,12,51,39.2,27,78,59.2,38,4
2266,,13,52,42.5,31,85,57.9,37,5.833333333
2267,,14,35,30.8,22,89,76.5,67,-0.666666667
2268,,15,25,23,18,88,82,66,-5
2269,,16,29,26.8,24,88,84.4,78,-2.888888889
2270,,17,27,20.4,12,92,85.5,71,-6.444444444
2271,,18,22,16.6,11,92,81.8,71,-8.555555556
2272,,19,38,28.5,18,82,73.1,62,-1.944444444
2273,,20,44,33.8,24,88,75,58,1
2274,,21,46,36.5,27,85,69.7,54,2.5
2275,,22,51,38.8,30,85,69.7,52,3.777777778
2276,,23,56,39.1,31,100,83.7,55,3.944444444
2277,,24,58,46.4,36,89,74.6,58,8
2278,,25,64,52.5,40,80,68.8,56,11.38888889
2279,,26,64,53.3,39,93,80.4,65,11.83333333
2280,,27,44,38.5,36,89,78.1,63,3.611111111
2281,,28,60,49.6,37,100,91.4,0,9.777777778
2282,,29,61,51.4,38,100,67,0,10.77777778
,,30,38,33.5,32,76,70.6,66,
,,31,35,32.5,30,82,75.4,69,
,2020,1,50,38.3,27,85,65.6,46,
,,2,51,43.9,38,89,73,62,
,,3,43,36.5,32,93,85.5,76,
,,4,36,31.5,25,96,86.8,73,
